episode,reward,balance_score,loss,epsilon,steps,allocated_count,success_rate,train_batch_id,eval_balance_score,eval_success_rate,best_eval_score,best_eval_success,best_episode
61,51.768403573682086,0.08926785535678564,0.19847312569618225,0.736559652908221,65,65,0.8125,60,,,,,
62,45.9924928193172,0.1176986913768559,0.17930713295936584,0.7328768546436799,62,62,0.775,61,,,,,
63,44.84402326960617,0.10532687216470447,0.12995925545692444,0.7292124703704616,61,61,0.7625,62,,,,,
64,46.1577286107392,0.13462912017836262,0.20037323236465454,0.7255664080186093,56,56,0.7,63,,,,,
65,48.95713502910642,0.14238482187368148,0.20063763856887817,0.7219385759785162,61,61,0.7625,64,,,,,
66,55.42199356259257,0.14873154810224815,0.22979426383972168,0.7183288830986236,66,66,0.825,65,,,,,
67,52.63102660338571,0.14577379737113252,0.16012193262577057,0.7147372386831305,68,68,0.85,66,,,,,
68,45.59048590478847,0.11575161985907582,0.08249230682849884,0.7111635524897149,57,57,0.7125,67,,,,,
69,46.239878937416414,0.09682458365518543,0.034239258617162704,0.7076077347272662,58,58,0.725,68,,,,,
70,47.237113207194035,0.12183492931011204,0.01767231523990631,0.7040696960536299,62,62,0.775,69,,,,,
71,54.37016258011427,0.08660254037844385,0.008644788525998592,0.7005493475733617,65,65,0.8125,70,,,,,
72,51.684305405441926,0.09662265521087689,0.021217335015535355,0.697046600835495,60,60,0.75,71,,,,,
73,54.322981330875734,0.1615355997915011,0.05076317489147186,0.6935613678313175,62,62,0.775,72,,,,,
74,52.51631720407895,0.09164298936634485,0.05340927094221115,0.6900935609921609,63,63,0.7875,73,,,,,
75,52.58656346706324,0.10734727523323542,0.060594264417886734,0.6866430931872001,62,62,0.775,74,,,,,
76,57.89385749222664,0.21604973385030896,0.04187928885221481,0.6832098777212641,69,69,0.8625,75,,,,,
77,49.54046467254382,0.12089231275943166,0.030143575742840767,0.6797938283326578,60,60,0.75,76,,,,,
78,48.58297131033044,0.1340475661845451,0.0402795672416687,0.6763948591909945,63,63,0.7875,77,,,,,
79,43.963045781238094,0.15599979967935856,0.006749446969479322,0.6730128848950395,58,58,0.725,78,,,,,
80,47.35683162965141,0.08076779989575052,0.0065942006185650826,0.6696478204705644,60,60,0.75,79,,,,,
81,52.09713016091911,0.12183492931011206,0.1827428638935089,0.6662995813682115,61,61,0.7625,80,,,,,
82,48.82171203671524,0.13678792892649555,0.11664672195911407,0.6629680834613705,63,63,0.7875,81,,,,,
83,46.95673099013221,0.16723860200324564,0.088775634765625,0.6596532430440636,60,60,0.75,82,,,,,
84,47.781479551119155,0.11299562891005022,0.13088244199752808,0.6563549768288433,61,61,0.7625,83,,,,,
85,50.71601029541847,0.15206906325745548,0.13092786073684692,0.653073201944699,63,63,0.7875,84,,,,,
86,50.7183070807024,0.11973277537917511,0.05959142744541168,0.6498078359349755,64,64,0.8,85,,,,,
87,49.7465838844938,0.09164298936634488,0.06122853606939316,0.6465587967553006,62,62,0.775,86,,,,,
88,46.38070164999638,0.22901942775633363,0.02683224342763424,0.6433260027715241,60,60,0.75,87,,,,,
89,51.25086092689952,0.11456439237389598,0.007739937864243984,0.6401093727576664,60,60,0.75,88,,,,,
90,51.86517665658449,0.08816709987291178,0.027505487203598022,0.6369088258938781,62,62,0.775,89,,,,,
91,45.76996836725411,0.10606601717798213,0.043271731585264206,0.6337242817644086,58,58,0.725,90,,,,,
92,50.58790251602104,0.1023169096484056,0.03803242743015289,0.6305556603555866,65,65,0.8125,91,,,,,
93,59.93670566072972,0.09333240326917548,0.06882040202617645,0.6274028820538087,71,71,0.8875,92,,,,,
94,51.06737767477961,0.07806247497997996,0.05801142007112503,0.6242658676435396,63,63,0.7875,93,,,,,
95,47.41945500066487,0.13463443407578596,0.037250690162181854,0.6211445383053219,65,65,0.8125,94,,,,,
96,54.71389344165378,0.09164298936634488,0.00799831934273243,0.6180388156137953,60,60,0.75,95,,,,,
97,47.65250930635652,0.12183492931011204,0.02284756489098072,0.6149486215357263,61,61,0.7625,96,,,,,
98,48.29946049491531,0.15811388300841897,0.007158363237977028,0.6118738784280476,61,61,0.7625,97,,,,,
99,48.238818402380986,0.1030776406404415,0.023244483396410942,0.6088145090359074,58,58,0.725,98,,,,,
100,52.95005564753798,0.11513792187154591,0.029924707487225533,0.6057704364907278,67,67,0.8375,99,0.1353143163222353,0.654875,0.1353143163222353,0.654875,100
101,54.89369827815943,0.1876004454903075,0.11513380706310272,0.6027415843082742,65,65,0.8125,100,,,0.1353143163222353,0.654875,100
102,50.757842139068806,0.14128318194321643,0.12472246587276459,0.5997278763867329,58,58,0.725,101,,,0.1353143163222353,0.654875,100
103,49.179640985020654,0.11110243021644485,0.05348198860883713,0.5967292370047992,58,58,0.725,102,,,0.1353143163222353,0.654875,100
104,47.00931226173075,0.14947825928876748,0.030046314001083374,0.5937455908197752,57,57,0.7125,103,,,0.1353143163222353,0.654875,100
105,52.914285456618295,0.17929985359726314,0.018599621951580048,0.5907768628656763,63,63,0.7875,104,,,0.1353143163222353,0.654875,100
106,52.816768502249786,0.20011007211221948,0.014150036498904228,0.5878229785513479,67,67,0.8375,105,,,0.1353143163222353,0.654875,100
107,43.997491767195655,0.13678792892649555,0.013870948925614357,0.5848838636585911,53,53,0.6625,106,,,0.1353143163222353,0.654875,100
108,51.70201706819549,0.09822646028438571,0.02625436708331108,0.5819594443402982,58,58,0.725,107,,,0.1353143163222353,0.654875,100
109,58.577133853582936,0.0960143218483576,0.10804075002670288,0.5790496471185967,66,66,0.825,108,,,0.1353143163222353,0.654875,100
110,51.8223179907481,0.1,0.07870174944400787,0.5761543988830038,61,61,0.7625,109,,,0.1353143163222353,0.654875,100
111,57.17223616677924,0.11110243021644485,0.021364890038967133,0.5732736268885887,66,66,0.825,110,,,0.1353143163222353,0.654875,100
112,48.72592431141891,0.19711815906838787,0.021342240273952484,0.5704072587541458,58,58,0.725,111,,,0.1353143163222353,0.654875,100
113,51.15100401220941,0.28641707420743207,0.0039061210118234158,0.567555222460375,60,60,0.75,112,,,0.1353143163222353,0.654875,100
114,48.50589524576064,0.2282423389652852,0.009637832641601562,0.5647174463480732,60,60,0.75,113,,,0.1353143163222353,0.654875,100
115,48.95025722642429,0.08076779989575053,0.030208155512809753,0.5618938591163328,60,60,0.75,114,,,0.1353143163222353,0.654875,100
116,54.15056739579338,0.14142135623730948,0.016972556710243225,0.5590843898207511,59,59,0.7375,115,,,0.1353143163222353,0.654875,100
117,55.917480133303464,0.12930100540985748,0.031003402546048164,0.5562889678716474,62,62,0.775,116,,,0.1353143163222353,0.654875,100
118,52.95396545271125,0.1695582495781317,0.00842471793293953,0.5535075230322891,62,62,0.775,117,,,0.1353143163222353,0.654875,100
119,57.699236595716684,0.15699820858850588,0.010566572658717632,0.5507399854171277,64,64,0.8,118,,,0.1353143163222353,0.654875,100
120,51.05257896993582,0.2190386299037149,0.006598624866455793,0.547986285490042,63,63,0.7875,119,,,0.1353143163222353,0.654875,100
121,54.489961506601595,0.1695582495781317,0.12364766001701355,0.5452463540625918,62,62,0.775,120,,,0.1353143163222353,0.654875,100
122,52.9390084678664,0.14212430186415217,0.10511016845703125,0.5425201222922789,59,59,0.7375,121,,,0.1353143163222353,0.654875,100
123,58.003526643525646,0.20474293173296385,0.057152390480041504,0.5398075216808175,63,63,0.7875,122,,,0.1353143163222353,0.654875,100
124,57.49915614479356,0.20075839601577294,0.03253238648176193,0.5371084840724134,65,65,0.8125,123,,,0.1353143163222353,0.654875,100
125,56.901989825391574,0.12990381056766578,0.0027757668867707253,0.5344229416520513,64,64,0.8,124,,,0.1353143163222353,0.654875,100
126,56.41202019456963,0.1524422944518291,0.013886615633964539,0.531750826943791,63,63,0.7875,125,,,0.1353143163222353,0.654875,100
127,59.070827686522875,0.12990381056766578,0.016854243353009224,0.5290920728090721,63,63,0.7875,126,,,0.1353143163222353,0.654875,100
128,48.81415405880315,0.1479019945774904,0.10751300305128098,0.5264466124450268,56,56,0.7,127,,,0.1353143163222353,0.654875,100
129,55.912122992350845,0.130952042748481,0.06684952974319458,0.5238143793828016,61,61,0.7625,128,,,0.1353143163222353,0.654875,100
130,52.70581887226424,0.1661916158203739,0.0402410626411438,0.5211953074858876,61,61,0.7625,129,,,0.1353143163222353,0.654875,100
131,49.01692290955202,0.11709371246996997,0.05653497204184532,0.5185893309484582,55,55,0.6875,130,,,0.1353143163222353,0.654875,100
132,57.177737571036936,0.17103791303086863,0.042832762002944946,0.5159963842937159,61,61,0.7625,131,,,0.1353143163222353,0.654875,100
133,61.2676243399964,0.14947825928876746,0.023115981370210648,0.5134164023722473,67,67,0.8375,132,,,0.1353143163222353,0.654875,100
134,58.83616280256475,0.1310403487407138,0.061894308775663376,0.510849320360386,63,63,0.7875,133,,,0.1353143163222353,0.654875,100
135,62.050196639803445,0.12975337182516683,0.022740153595805168,0.5082950737585841,66,66,0.825,134,,,0.1353143163222353,0.654875,100
136,64.52685201069875,0.08267972847076846,0.04488039016723633,0.5057535983897912,68,68,0.85,135,,,0.1353143163222353,0.654875,100
137,58.01636736039615,0.14125544258494768,0.028663743287324905,0.5032248303978422,61,61,0.7625,136,,,0.1353143163222353,0.654875,100
138,51.52265849347453,0.12484365222148862,0.025549069046974182,0.500708706245853,56,56,0.7,137,,,0.1353143163222353,0.654875,100
139,55.15899215602486,0.1184205957593526,0.12084923684597015,0.4982051627146237,59,59,0.7375,138,,,0.1353143163222353,0.654875,100
140,58.39266689831574,0.17164476750523214,0.04057206213474274,0.49571413690105054,64,64,0.8,139,,,0.1353143163222353,0.654875,100
141,55.456367806468215,0.1178466923038715,0.11839379370212555,0.4932355662165453,60,60,0.75,140,,,0.1353143163222353,0.654875,100
142,51.850675554963075,0.1910186198730314,0.031286101788282394,0.4907693883854626,61,61,0.7625,141,,,0.1353143163222353,0.654875,100
143,47.3986507528345,0.10288798520721457,0.04313044250011444,0.4883155414435353,53,53,0.6625,142,,,0.1353143163222353,0.654875,100
144,55.2748316883126,0.2514546428113621,0.052173957228660583,0.4858739637363176,61,61,0.7625,143,,,0.1353143163222353,0.654875,100
145,60.900631266576106,0.09354143466934854,0.05037018656730652,0.483444593917636,65,65,0.8125,144,,,0.1353143163222353,0.654875,100
146,55.38244098873392,0.17261283888652373,0.04373283311724663,0.4810273709480478,60,60,0.75,145,,,0.1353143163222353,0.654875,100
147,60.630541237784165,0.09756836610416139,0.15268567204475403,0.47862223409330756,65,65,0.8125,146,,,0.1353143163222353,0.654875,100
148,59.52081071056889,0.06933116985335047,0.12144777178764343,0.47622912292284103,63,63,0.7875,147,,,0.1353143163222353,0.654875,100
149,54.74142259609628,0.09013878188659974,0.07543341815471649,0.4738479773082268,57,57,0.7125,148,,,0.1353143163222353,0.654875,100
150,54.162026023470915,0.28117153400733724,0.006569668650627136,0.47147873742168567,63,63,0.7875,149,,,0.1353143163222353,0.654875,100
151,63.86854131260475,0.10304781010191369,0.018867552280426025,0.46912134373457726,68,68,0.85,150,,,0.1353143163222353,0.654875,100
152,52.876391065610356,0.12605350292460582,0.06580844521522522,0.46677573701590436,59,59,0.7375,151,,,0.1353143163222353,0.654875,100
153,51.06612741694838,0.19162137145944863,0.02456049807369709,0.46444185833082485,57,57,0.7125,152,,,0.1353143163222353,0.654875,100
154,63.07714616187146,0.11726039399558574,0.06918563693761826,0.46211964903917074,67,67,0.8375,153,,,0.1353143163222353,0.654875,100
155,58.012234635131726,0.15746372005792195,0.12270525097846985,0.4598090507939749,63,63,0.7875,154,,,0.1353143163222353,0.654875,100
156,53.962655834436354,0.16048863717394685,0.07641683518886566,0.457510005540005,60,60,0.75,155,,,0.1353143163222353,0.654875,100
157,58.99805662307003,0.13863170633011773,0.03443552553653717,0.45522245551230495,63,63,0.7875,156,,,0.1353143163222353,0.654875,100
158,50.59706644693882,0.0933324032691755,0.04103335365653038,0.4529463432347434,54,54,0.675,157,,,0.1353143163222353,0.654875,100
159,56.1174746946264,0.13220055050448068,0.07772014290094376,0.4506816115185697,60,60,0.75,158,,,0.1353143163222353,0.654875,100
160,52.72441060654504,0.13635890143294643,0.005926858633756638,0.4484282034609769,58,58,0.725,159,,,0.1353143163222353,0.654875,100
161,50.25239513358225,0.10825317547305481,0.16995097696781158,0.446186062443672,54,54,0.675,160,,,0.1353143163222353,0.654875,100
162,55.61156069179948,0.13095204274848102,0.17372295260429382,0.4439551321314536,61,61,0.7625,161,,,0.1353143163222353,0.654875,100
163,56.098812584274185,0.1767766952966369,0.04747267812490463,0.4417353564707963,60,60,0.75,162,,,0.1353143163222353,0.654875,100
164,60.797309454735064,0.0463512405443479,0.032207001000642776,0.43952667968844233,63,63,0.7875,163,,,0.1353143163222353,0.654875,100
165,49.35806420023586,0.12975337182516683,0.05276584252715111,0.43732904629000013,58,58,0.725,164,,,0.1353143163222353,0.654875,100
166,55.363130205049615,0.12975337182516683,0.006006630137562752,0.4351424010585501,59,59,0.7375,165,,,0.1353143163222353,0.654875,100
167,53.375999934128664,0.16674543287663324,0.11669962108135223,0.43296668905325736,59,59,0.7375,166,,,0.1353143163222353,0.654875,100
168,56.43184958277341,0.15395283907016433,0.13849401473999023,0.43080185560799106,61,61,0.7625,167,,,0.1353143163222353,0.654875,100
169,57.50927087498602,0.12183492931011204,0.1308620721101761,0.4286478463299511,60,60,0.75,168,,,0.1353143163222353,0.654875,100
170,53.217697037957365,0.125,0.08975483477115631,0.42650460709830135,58,58,0.725,169,,,0.1353143163222353,0.654875,100
171,60.34936821882939,0.08816709987291177,0.1373845934867859,0.42437208406280985,63,63,0.7875,170,,,0.1353143163222353,0.654875,100
172,52.20271259368665,0.14142135623730953,0.036759182810783386,0.4222502236424958,58,58,0.725,171,,,0.1353143163222353,0.654875,100
173,52.43797344640057,0.22951066429337108,0.05212312564253807,0.42013897252428334,58,58,0.725,172,,,0.1353143163222353,0.654875,100
174,55.62813766309798,0.17093492913971678,0.11221641302108765,0.4180382776616619,61,61,0.7625,173,,,0.1353143163222353,0.654875,100
175,59.05324451959802,0.1539528390701643,0.022959109395742416,0.4159480862733536,62,62,0.775,174,,,0.1353143163222353,0.654875,100
176,54.31820574389108,0.05266343608235224,0.06224801763892174,0.41386834584198684,57,57,0.7125,175,,,0.1353143163222353,0.654875,100
177,55.20354607473734,0.12975337182516683,0.00639770831912756,0.4117990041127769,60,60,0.75,176,,,0.1353143163222353,0.654875,100
178,54.50481853670376,0.1436140661634507,0.11108778417110443,0.40974000909221303,59,59,0.7375,177,,,0.1353143163222353,0.654875,100
179,47.10575579260447,0.1285435237575196,0.03939215466380119,0.40769130904675194,50,50,0.625,178,,,0.1353143163222353,0.654875,100
180,53.79552847885569,0.13792547806696193,0.025233112275600433,0.40565285250151817,57,57,0.7125,179,,,0.1353143163222353,0.654875,100
181,52.96737712410123,0.14882351124738324,0.12002554535865784,0.4036245882390106,56,56,0.7,180,,,0.1353143163222353,0.654875,100
182,57.73832484802136,0.12484365222148859,0.09611942619085312,0.4016064652978155,60,60,0.75,181,,,0.1353143163222353,0.654875,100
183,56.38046101459935,0.07880950133074058,0.09668779373168945,0.3995984329713264,58,58,0.725,182,,,0.1353143163222353,0.654875,100
184,58.75962580180855,0.09921567416492214,0.018623925745487213,0.3976004408064698,60,60,0.75,183,,,0.1353143163222353,0.654875,100
185,53.090054953185316,0.10231690964840563,0.1203053817152977,0.39561243860243744,56,56,0.7,184,,,0.1353143163222353,0.654875,100
186,50.1998584393816,0.09601432184835759,0.1499609351158142,0.3936343764094253,53,53,0.6625,185,,,0.1353143163222353,0.654875,100
187,49.03821845351838,0.1477698802192111,0.10685238242149353,0.39166620452737816,52,52,0.65,186,,,0.1353143163222353,0.654875,100
188,52.94522698112589,0.1386317063301177,0.006980630103498697,0.3897078735047413,58,58,0.725,187,,,0.1353143163222353,0.654875,100
189,50.19222933739226,0.16665364532466728,0.17558470368385315,0.3877593341372176,56,56,0.7,188,,,0.1353143163222353,0.654875,100
190,59.22960737561542,0.11162856937182346,0.07771415263414383,0.3858205374665315,62,62,0.775,189,,,0.1353143163222353,0.654875,100
191,63.42470223795347,0.07499999999999998,0.03075326234102249,0.38389143477919885,64,64,0.8,190,,,0.1353143163222353,0.654875,100
192,48.35007170137745,0.033071891388307385,0.1193789541721344,0.3819719776053028,50,50,0.625,191,,,0.1353143163222353,0.654875,100
193,59.80909746215556,0.10532687216470447,0.11207073926925659,0.3800621177172763,63,63,0.7875,192,,,0.1353143163222353,0.654875,100
194,54.95028780307642,0.1346291201783626,0.09878511726856232,0.37816180712868996,58,58,0.725,193,,,0.1353143163222353,0.654875,100
195,53.13884429149312,0.09164298936634488,0.0052480269223451614,0.37627099809304654,55,55,0.6875,194,,,0.1353143163222353,0.654875,100
196,53.039519026251064,0.1620185174601965,0.1635652780532837,0.3743896431025813,57,57,0.7125,195,,,0.1353143163222353,0.654875,100
197,61.30934518882543,0.10288798520721455,0.08959484100341797,0.37251769488706843,64,64,0.8,196,,,0.1353143163222353,0.654875,100
198,49.44168602529674,0.17853571071357124,0.11521372199058533,0.3706551064126331,54,54,0.675,197,,,0.1353143163222353,0.654875,100
199,57.182962071876,0.13635890143294643,0.032127976417541504,0.36880183088056995,59,59,0.7375,198,,,0.1353143163222353,0.654875,100
200,56.45073461646908,0.10588171466310885,0.07146301865577698,0.3669578217261671,58,58,0.725,199,0.11654864902479853,0.666125,0.11654864902479853,0.666125,200
201,56.236445217922125,0.1254085241169515,0.14980819821357727,0.36512303261753626,58,58,0.725,200,,,0.11654864902479853,0.666125,200
202,58.97519820445827,0.14729268486943128,0.07994982600212097,0.3632974174544486,63,63,0.7875,201,,,0.11654864902479853,0.666125,200
203,48.836812620961055,0.09662265521087691,0.0407685823738575,0.3614809303671764,52,52,0.65,202,,,0.11654864902479853,0.666125,200
204,50.2659196089166,0.09164298936634488,0.19903358817100525,0.3596735257153405,54,54,0.675,203,,,0.11654864902479853,0.666125,200
205,51.972706356495905,0.15398356243443648,0.1132436990737915,0.3578751580867638,56,56,0.7,204,,,0.11654864902479853,0.666125,200
206,61.4300012978718,0.1667540185610067,0.023304540663957596,0.35608578229633,65,65,0.8125,205,,,0.11654864902479853,0.666125,200
207,53.375324076076545,0.1874073845337418,0.016365285962820053,0.3543053533848483,59,59,0.7375,206,,,0.11654864902479853,0.666125,200
208,52.913763613543,0.11726039399558574,0.2294086068868637,0.35253382661792404,55,55,0.6875,207,,,0.11654864902479853,0.666125,200
209,53.16883942861481,0.0790569415042095,0.016034550964832306,0.3507711574848344,56,56,0.7,208,,,0.11654864902479853,0.666125,200
210,51.79386556342973,0.1197327753791751,0.0650845617055893,0.34901730169741024,55,55,0.6875,209,,,0.11654864902479853,0.666125,200
211,55.85999478576315,0.14017288432503627,0.11398808658123016,0.3472722151889232,58,58,0.725,210,,,0.11654864902479853,0.666125,200
212,44.92807291364371,0.08660254037844387,0.08401499688625336,0.3455358541129786,48,48,0.6,211,,,0.11654864902479853,0.666125,200
213,53.51729089005525,0.11709371246996997,0.17863929271697998,0.3438081748424137,56,56,0.7,212,,,0.11654864902479853,0.666125,200
214,53.76228586687162,0.09921567416492214,0.023676510900259018,0.3420891339682016,57,57,0.7125,213,,,0.11654864902479853,0.666125,200
215,53.10855701295141,0.060917464655056014,0.1866951733827591,0.3403786882983606,55,55,0.6875,214,,,0.11654864902479853,0.666125,200
216,56.62300358038931,0.0960143218483576,0.19536587595939636,0.3386767948568688,60,60,0.75,215,,,0.11654864902479853,0.666125,200
217,48.80613012283842,0.18596717116957695,0.059853695333004,0.33698341088258443,53,53,0.6625,216,,,0.11654864902479853,0.666125,200
218,53.47020121705816,0.16168194932261845,0.013078300282359123,0.3352984938281715,59,59,0.7375,217,,,0.11654864902479853,0.666125,200
219,47.6408375578125,0.12358574958303242,0.023865386843681335,0.33362200135903064,51,51,0.6375,218,,,0.11654864902479853,0.666125,200
220,58.590911833529965,0.14563975247163802,0.2090696394443512,0.33195389135223546,61,61,0.7625,219,,,0.11654864902479853,0.666125,200
221,52.32630977940606,0.11110243021644486,0.14848114550113678,0.3302941218954743,55,55,0.6875,220,,,0.11654864902479853,0.666125,200
222,52.97533997832913,0.21701774206787003,0.4075007140636444,0.32864265128599696,58,58,0.725,221,,,0.11654864902479853,0.666125,200
223,51.07844867480897,0.20540132620457668,0.08401817828416824,0.326999438029567,55,55,0.6875,222,,,0.11654864902479853,0.666125,200
224,49.59298129231751,0.11659223816361017,0.038293834775686264,0.3253644408394192,53,53,0.6625,223,,,0.11654864902479853,0.666125,200
225,50.35628485473218,0.16345871038277526,0.008986363187432289,0.3237376186352221,55,55,0.6875,224,,,0.11654864902479853,0.666125,200
226,48.64321149679695,0.09164298936634487,0.15168637037277222,0.322118930542046,51,51,0.6375,225,,,0.11654864902479853,0.666125,200
227,57.55986082393682,0.1705683592702892,0.10339567065238953,0.32050833588933575,64,64,0.8,226,,,0.11654864902479853,0.666125,200
228,61.67256432467253,0.1539835624344365,0.18150746822357178,0.31890579420988907,66,66,0.825,227,,,0.11654864902479853,0.666125,200
229,53.354097183377384,0.19324531042175383,0.12503166496753693,0.3173112652388396,57,57,0.7125,228,,,0.11654864902479853,0.666125,200
230,51.65886196391742,0.1747098696149247,0.04014106094837189,0.3157247089126454,56,56,0.7,229,,,0.11654864902479853,0.666125,200
