episode,scenario_id,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,vgpu_success_rate,vgpu_failure_rate,allocated_count,failure_count,allocated_vgpu_count,failure_vgpu_count,total_vgpu_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,eval_vgpu_success_rate,eval_vgpu_failure_rate,best_eval_objective
401,train-load-1.2-scenario-651,1.2,1.4,1.0,1.4,1.570445685854911,-0.8083333333333332,0.4083333333333333,0.4,0.6,0.4,0.6,4,6,4,6,10,4,10,4,0.9905433654785156,0.13398475271138335,,,,,,,0.6941261419957679
402,train-load-1.5-scenario-665,1.5,1.7083333333333333,1.7083333333333333,1.6875,15.120576724966647,0.16121359850544426,0.314976877685032,0.6190476190476191,0.38095238095238093,0.4838709677419355,0.5161290322580645,13,8,15,16,31,8,21,13,1.278680443763733,0.13331482894782642,,,,,,,0.6941261419957679
403,train-load-1.2-scenario-593,1.2,1.3888888888888888,1.3888888888888888,0.8333333333333334,24.54778718909376,0.8799999999999999,0.0,0.72,0.28,0.72,0.28,18,7,18,7,25,6,25,18,1.5576308965682983,0.13264825480308728,,,,,,,0.6941261419957679
404,train-load-0.8-scenario-177,0.8,1.2875,0.825,1.2875,8.356552733178777,0.42594417163723775,0.5740558283627623,0.75,0.25,0.6923076923076923,0.3076923076923077,6,2,9,4,13,8,8,6,0.8338654041290283,0.13198501352907185,,,,,,,0.6941261419957679
405,train-load-1.2-scenario-210,1.2,1.4857142857142858,1.1142857142857143,1.4857142857142858,8.283119085430274,0.15384615384615352,1.1102230246251565e-16,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.46153846153846156,7,6,14,12,26,7,13,7,0.9117532968521118,0.1313250884614265,,,,,,,0.6941261419957679
406,train-load-1.8-scenario-609,1.8,2.057142857142857,0.2857142857142857,2.057142857142857,4.14560892405556,-0.8333333333333334,0.0,0.2916666666666667,0.7083333333333334,0.2916666666666667,0.7083333333333334,7,17,7,17,24,7,24,7,1.285079002380371,0.13066846301911936,,,,,,,0.6941261419957679
407,train-load-1.5-scenario-227,1.5,1.75,1.1666666666666667,1.75,6.085631522086732,-0.2500000000000001,1.1102230246251565e-16,0.4375,0.5625,0.4375,0.5625,7,9,7,9,16,7,16,7,2.944355010986328,0.13001512070402377,,,,,,,0.6941261419957679
408,train-load-1.5-scenario-670,1.5,1.8,1.8,1.5,6.734999999999999,0.0,0.0,0.5,0.5,0.5,0.5,6,6,12,12,24,4,12,6,1.0374420881271362,0.12936504510050365,,,,,,,0.6941261419957679
409,train-load-1.5-scenario-622,1.5,1.68,0.9,1.68,5.556761227394519,0.0,0.0,0.5,0.5,0.35714285714285715,0.6428571428571429,5,5,5,9,14,5,10,5,0.6943850517272949,0.12871821987500112,,,,,,,0.6941261419957679
410,train-load-1.0-scenario-532,1.0,0.5833333333333334,0.5833333333333334,0.35,44.82746764062088,1.8666666666666667,0.13333333333333336,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,1.0554018020629883,0.12807462877562611,,,,,,,0.6941261419957679
411,train-load-0.6-scenario-101,0.6,0.75,0.16666666666666666,0.75,17.250786670847887,2.0,0.0,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,1.5101358890533447,0.12743425563174798,,,,,,,0.6941261419957679
412,train-load-0.8-scenario-195,0.8,0.8571428571428571,0.2857142857142857,0.8571428571428571,14.985898494990941,1.4026370642354204,0.5973629357645794,1.0,0.0,1.0,0.0,8,0,8,0,8,7,8,8,1.682626485824585,0.12679708435358925,,,,,,,0.6941261419957679
413,train-load-1.2-scenario-401,1.2,1.3714285714285714,1.1428571428571428,1.3714285714285714,0.35999895211940913,-0.8849198167230709,0.38491981672307085,0.375,0.625,0.375,0.625,3,5,6,10,16,7,8,3,0.9299710988998413,0.1261630989318213,,,,,,,0.6941261419957679
414,train-load-0.6-scenario-401,0.6,1.125,0.6666666666666666,1.125,4.290192378864669,0.0,0.0,0.5,0.5,0.6666666666666666,0.3333333333333333,4,4,8,4,12,8,8,4,1.2007660865783691,0.1255322834371622,,,,,,,0.6941261419957679
415,train-load-0.8-scenario-100,0.8,0.65,0.65,0.625,19.718954604934726,1.825,0.175,1.0,0.0,1.0,0.0,10,0,10,0,10,4,10,10,1.4665486812591553,0.12490462201997637,,,,,,,0.6941261419957679
416,train-load-0.6-scenario-144,0.6,0.5,0.125,0.5,33.838036366487195,1.875,0.125,1.0,0.0,1.0,0.0,20,0,20,0,20,8,20,20,1.0833622217178345,0.1242800989098765,,,,,,,0.6941261419957679
417,train-load-1.5-scenario-532,1.5,1.4857142857142858,1.4857142857142858,1.4857142857142858,15.393731418911441,0.15384615384615352,2.220446049250313e-16,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.46153846153846156,14,12,14,12,26,7,26,14,1.1469101905822754,0.12365869841532712,,,,,,,0.6941261419957679
418,train-load-1.8-scenario-107,1.8,1.75,1.75,0.875,14.124057722479726,0.2857142857142857,0.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,12,9,12,9,21,6,21,12,1.1524779796600342,0.12304040492325048,,,,,,,0.6941261419957679
419,train-load-0.8-scenario-307,0.8,0.9166666666666666,0.9166666666666666,0.18333333333333332,20.73473796626763,1.776393202250021,0.22360679774997894,1.0,0.0,1.0,0.0,11,0,11,0,11,6,11,11,1.7809090614318848,0.12242520289863423,,,,,,,0.6941261419957679
420,train-load-1.5-scenario-263,1.5,0.4,0.3333333333333333,0.4,45.06680036507984,1.9020042112987778,0.09799578870122225,1.0,0.0,1.0,0.0,28,0,28,0,28,7,28,28,1.11077880859375,0.12181307688414106,,,,,,,0.6941261419957679
421,train-load-0.8-scenario-306,0.8,0.9583333333333334,0.6388888888888888,0.9583333333333334,37.413363254060314,1.8447175015625146,0.1552824984374854,1.0,0.0,1.0,0.0,23,0,23,0,23,6,23,23,2.1129372119903564,0.12120401149972035,,,,,,,0.6941261419957679
422,train-load-1.5-scenario-576,1.5,1.75,1.4375,1.75,16.925654066718643,0.39814116007770695,0.4907477288111819,0.7222222222222222,0.2777777777777778,0.7222222222222222,0.2777777777777778,13,5,13,5,18,4,18,13,0.7050826549530029,0.12059799144222175,,,,,,,0.6941261419957679
423,train-load-0.8-scenario-334,0.8,1.4,0.72,1.4,9.263722564324555,0.5614830206907444,0.43851697930925565,0.75,0.25,0.6666666666666666,0.3333333333333333,6,2,8,4,12,5,8,6,1.4122257232666016,0.11999500148501063,,,,,,,0.6941261419957679
424,train-load-1.2-scenario-548,1.2,1.3875,1.3875,0.9625,18.72506437016659,0.221113957206851,0.33888604279314904,0.64,0.36,0.64,0.36,16,9,16,9,25,8,25,16,1.3634822368621826,0.11939502647758558,,,,,,,0.6941261419957679
425,train-load-0.6-scenario-741,0.6,1.12,1.12,0.32,10.545839367591647,0.9510102051443363,0.048989794855663606,0.75,0.25,0.7142857142857143,0.2857142857142857,6,2,10,4,14,5,8,6,0.917928159236908,0.11879805134519765,,,,,,,0.6941261419957679
426,train-load-0.8-scenario-322,0.8,0.925,0.6875,0.925,21.561025571044098,1.423811963320158,0.2904737509655563,0.9285714285714286,0.07142857142857142,0.9285714285714286,0.07142857142857142,13,1,13,1,14,8,14,13,1.5214625597000122,0.11820406108847166,,,,,,,0.6941261419957679
427,train-load-0.8-scenario-474,0.8,0.9285714285714286,0.40476190476190477,0.9285714285714286,19.086343439818442,1.485033235006155,0.5149667649938451,1.0,0.0,1.0,0.0,11,0,11,0,11,7,11,11,1.1817240715026855,0.1176130407830293,,,,,,,0.6941261419957679
428,train-load-0.8-scenario-201,0.8,0.8125,0.40625,0.8125,22.77699268295398,1.6369078112930546,0.3630921887069454,1.0,0.0,1.0,0.0,13,0,13,0,13,8,13,13,0.6711937189102173,0.11702497557911415,,,,,,,0.6941261419957679
429,train-load-0.8-scenario-302,0.8,0.9583333333333334,0.38333333333333336,0.9583333333333334,37.79600189439458,1.8695627013125122,0.1304372986874877,1.0,0.0,1.0,0.0,23,0,23,0,23,6,23,23,1.831422209739685,0.11643985070121858,,,,,,,0.6941261419957679
430,train-load-1.5-scenario-746,1.5,1.6857142857142857,1.0952380952380953,1.6857142857142857,18.07405674877816,0.6674453798649415,0.39137814954682315,0.7647058823529411,0.23529411764705882,0.5428571428571428,0.45714285714285713,13,4,19,16,35,7,17,13,0.6507442593574524,0.11585765144771248,,,,,,,0.6941261419957679
431,train-load-0.8-scenario-629,0.8,0.6571428571428571,0.32857142857142857,0.6571428571428571,19.499081228393393,1.490322342328609,0.509677657671391,1.0,0.0,1.0,0.0,11,0,11,0,11,7,11,11,1.1377382278442383,0.11527836319047392,,,,,,,0.6941261419957679
432,train-load-1.8-scenario-603,1.8,1.5625,1.5625,1.25,19.929544735483123,0.56,0.0,0.64,0.36,0.64,0.36,16,9,16,9,25,8,25,16,1.2521250247955322,0.11470197137452155,,,,,,,0.6941261419957679
433,train-load-1.2-scenario-545,1.2,0.4,0.3333333333333333,0.4,45.419677869718164,2.0,1.1102230246251565e-16,1.0,0.0,1.0,0.0,28,0,28,0,28,7,28,28,0.3812887966632843,0.11412846151764894,,,,,,,0.6941261419957679
434,train-load-1.8-scenario-740,1.8,2.25,0.15,2.25,4.78510313060163,-0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,7,14,7,14,21,7,21,7,2.1216723918914795,0.1135578192100607,,,,,,,0.6941261419957679
435,train-load-0.8-scenario-535,0.8,1.575,1.575,1.15,9.81197403646357,0.8044249860330392,0.1955750139669607,0.75,0.25,0.6363636363636364,0.36363636363636365,6,2,7,4,11,4,8,6,1.3892452716827393,0.11299003011401039,,,,,,,0.6941261419957679
436,train-load-1.0-scenario-376,1.0,2.0,0.3333333333333333,2.0,4.381260739116964,0.0,0.0,0.5,0.5,0.5,0.5,4,4,4,4,8,4,8,4,0.9408900737762451,0.11242507996344034,,,,,,,0.6941261419957679
437,train-load-0.8-scenario-331,0.8,0.6666666666666666,0.4166666666666667,0.6666666666666666,32.21595966056331,1.5052294834837414,0.4947705165162585,1.0,0.0,1.0,0.0,20,0,20,0,20,6,20,20,1.3797640800476074,0.11186295456362313,,,,,,,0.6941261419957679
438,train-load-1.2-scenario-488,1.2,1.35,0.5625,1.35,27.835181691149963,0.9629629629629629,0.0,0.7407407407407407,0.25925925925925924,0.7407407407407407,0.25925925925925924,20,7,20,7,27,4,27,20,1.6867995262145996,0.11130363979080501,,,,,,,0.6941261419957679
439,train-load-0.6-scenario-78,0.6,0.7,0.4,0.7,14.84734826605164,1.3532802037749072,0.6467197962250928,1.0,0.0,1.0,0.0,8,0,8,0,8,7,8,8,0.4270772933959961,0.11074712159185099,,,,,,,0.6941261419957679
440,train-load-1.5-scenario-353,1.5,1.7333333333333334,0.8916666666666667,1.7333333333333334,8.809860848025878,-0.15735294117647047,0.27499999999999997,0.5294117647058824,0.47058823529411764,0.5294117647058824,0.47058823529411764,9,8,9,8,17,6,17,9,1.5068153142929077,0.11019338598389174,,,,,,,0.6941261419957679
441,train-load-1.2-scenario-154,1.2,1.4666666666666666,1.4666666666666666,0.52,16.914240321615974,0.7310200670041613,0.26897993299583867,0.75,0.25,0.75,0.25,12,4,12,4,16,5,16,12,1.5857239961624146,0.10964241905397228,,,,,,,0.6941261419957679
442,hard-job-4gpu-8pod-1vgpu,0.5,0.5,0.3333333333333333,0.5,17.572329099369263,2.0,0.0,1.0,0.0,1.0,0.0,8,0,8,0,8,4,8,8,1.099292516708374,0.10909420695870241,,,,,,,0.6941261419957679
443,train-load-1.2-scenario-286,1.2,1.5,1.125,1.5,9.297512886940355,0.1333333333333333,0.0,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,8,7,8,7,15,4,15,8,0.5928987860679626,0.1085487359239089,,,,,,,0.6941261419957679
444,train-load-1.5-scenario-555,1.5,1.44,1.2,1.44,21.948087330397673,0.62,0.21333333333333337,0.7083333333333334,0.2916666666666667,0.7083333333333334,0.2916666666666667,17,7,17,7,24,5,24,17,0.9326627850532532,0.10800599224428936,,,,,,,0.6941261419957679
445,train-load-0.6-scenario-681,0.6,1.6,1.6,0.5,4.413134665205268,0.0,0.0,0.5,0.5,0.5,0.5,4,4,8,8,16,8,8,4,1.7627151012420654,0.10746596228306791,,,,,,,0.6941261419957679
446,train-load-1.8-scenario-4,1.8,2.2,2.2,2.2,6.1770075130718585,-0.5454545454545454,0.0,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.6363636363636364,8,14,8,14,22,4,22,8,1.4804649353027344,0.10692863247165257,,,,,,,0.6941261419957679
447,train-load-0.8-scenario-227,0.8,0.6875,0.4583333333333333,0.6875,19.999098770617906,1.5965642347700606,0.4034357652299393,1.0,0.0,1.0,0.0,11,0,11,0,11,8,11,11,1.6973990201950073,0.1063939893092943,,,,,,,0.6941261419957679
448,train-load-0.6-scenario-543,0.6,0.5333333333333333,0.5333333333333333,0.26666666666666666,16.587602156441385,1.7171572875253809,0.28284271247461906,1.0,0.0,1.0,0.0,8,0,8,0,8,6,8,8,1.1213266849517822,0.10586201936274783,,,,,,,0.6941261419957679
449,train-load-1.0-scenario-316,1.0,1.1785714285714286,0.6142857142857143,1.1785714285714286,7.23584559606257,-0.10859917573775824,0.262445329583912,0.5384615384615384,0.46153846153846156,0.5384615384615384,0.46153846153846156,7,6,7,6,13,7,13,7,1.492991328239441,0.10533270926593409,,,,,,,0.6941261419957679
450,train-load-0.8-scenario-368,0.8,1.3333333333333333,1.3333333333333333,0.5,4.449562009306186,0.0,0.0,0.5,0.5,0.5,0.5,4,4,4,4,8,4,8,4,1.3303780555725098,0.10480604571960442,,,,,,,0.6941261419957679
451,train-load-0.6-scenario-10,0.6,1.76,0.7666666666666667,1.76,4.816802738632093,-0.252962760263417,0.752962760263417,0.625,0.375,0.5,0.5,5,3,6,6,12,5,8,5,1.945493459701538,0.1042820154910064,,,,,,,0.6941261419957679
452,train-load-1.8-scenario-298,1.8,2.16,2.16,1.35,8.426141955639437,-0.5185185185185186,0.0,0.37037037037037035,0.6296296296296297,0.37037037037037035,0.6296296296296297,10,17,10,17,27,5,27,10,1.1617035865783691,0.10376060541355137,,,,,,,0.6941261419957679
453,train-load-1.8-scenario-591,1.8,2.1,0.35,2.1,10.441857147816428,-0.09523809523809534,0.0,0.47619047619047616,0.5238095238095238,0.47619047619047616,0.5238095238095238,10,11,10,11,21,5,21,10,1.4801077842712402,0.1032418023864836,,,,,,,0.6941261419957679
454,train-load-0.6-scenario-558,0.6,1.0,1.0,0.8,17.3082308546376,2.0,0.0,1.0,0.0,1.0,0.0,8,0,8,0,8,4,8,8,1.1022273302078247,0.10272559337455119,,,,,,,0.6941261419957679
455,train-load-1.2-scenario-469,1.2,1.5,1.5,0.5,6.8806865491036096,-0.3999999999999999,0.0,0.4,0.6,0.4,0.6,8,12,8,12,20,8,20,8,0.9274260401725769,0.10221196540767843,,,,,,,0.6941261419957679
456,train-load-1.0-scenario-642,1.0,1.1642857142857144,0.9285714285714286,1.1642857142857144,8.83457131469443,0.23677495463573628,0.3086795908188091,0.6363636363636364,0.36363636363636365,0.5,0.5,7,4,8,8,16,7,11,7,0.9930478930473328,0.10170090558064004,,,,,,,0.6941261419957679
457,train-load-1.8-scenario-199,1.8,1.5333333333333334,1.15,1.5333333333333334,13.317748573065737,0.08695652173913015,1.1102230246251565e-16,0.5217391304347826,0.4782608695652174,0.5217391304347826,0.4782608695652174,12,11,12,11,23,6,23,12,1.2519252300262451,0.10119240105273684,,,,,,,0.6941261419957679
458,train-load-1.5-scenario-591,1.5,1.7714285714285714,1.0,1.7714285714285714,5.089862076245003,-0.4442247189284152,0.4442247189284152,0.5,0.5,0.5,0.5,6,6,12,12,24,7,12,6,1.0897166728973389,0.10068643904747315,,,,,,,0.6941261419957679
459,train-load-1.8-scenario-430,1.8,1.25,1.25,1.1,34.76124869343873,1.4285714285714284,0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.14285714285714285,24,4,24,4,28,8,28,24,1.5342357158660889,0.10018300685223579,,,,,,,0.6941261419957679
460,train-load-1.2-scenario-504,1.2,1.3714285714285714,1.1428571428571428,1.3714285714285714,16.689355739436323,0.33333333333333315,2.220446049250313e-16,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.4166666666666667,14,10,14,10,24,7,24,14,2.0176501274108887,0.0996820918179746,,,,,,,0.6941261419957679
461,train-load-1.2-scenario-63,1.2,1.31875,1.0416666666666667,1.31875,11.828610625402098,-0.017855313224167113,0.21785531322416718,0.55,0.45,0.55,0.45,11,9,11,9,20,8,20,11,1.9015753269195557,0.09918368135888474,,,,,,,0.6941261419957679
462,train-load-1.2-scenario-446,1.2,1.8,1.8,1.8,4.372153903091734,0.0,0.0,0.5,0.5,0.3333333333333333,0.6666666666666666,4,4,4,8,12,4,8,4,1.4000787734985352,0.09868776295209031,,,,,,,0.6941261419957679
463,train-load-1.0-scenario-749,1.0,1.2142857142857142,1.2142857142857142,1.1714285714285715,6.69453143541437,0.30170797320326637,0.19829202679673352,0.625,0.375,0.5714285714285714,0.42857142857142855,5,3,8,6,14,7,8,5,1.500404715538025,0.09819432413732986,,,,,,,0.6941261419957679
464,train-load-1.8-scenario-413,1.8,1.0,1.0,0.8,44.866482043853665,2.0,1.1102230246251565e-16,1.0,0.0,1.0,0.0,28,0,28,0,28,7,28,28,1.5185871124267578,0.09770335251664321,,,,,,,0.6941261419957679
465,train-load-0.8-scenario-249,0.8,0.9285714285714286,0.9285714285714286,0.7428571428571429,22.921678857351587,1.6850656044993055,0.31493439550069435,1.0,0.0,1.0,0.0,13,0,13,0,13,7,13,13,1.669271469116211,0.09721483575406,,,,,,,0.6941261419957679
466,train-load-1.5-scenario-363,1.5,1.875,0.625,1.875,9.315726558990816,0.1333333333333333,0.0,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4666666666666667,8,7,16,14,30,8,15,8,0.7629930973052979,0.09672876157528969,,,,,,,0.6941261419957679
467,train-load-1.5-scenario-346,1.5,1.8,0.75,1.8,3.828011944206061,-0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,6,12,6,12,18,6,18,6,1.2900028228759766,0.09624511776741324,,,,,,,0.6941261419957679
468,train-load-0.8-scenario-289,0.8,3.2,0.96,3.2,-2.741373466624726,-1.52,0.52,0.25,0.75,0.25,0.75,2,6,4,12,16,5,8,2,1.9389548301696777,0.09576389217857617,,,,,,,0.6941261419957679
469,train-load-0.6-scenario-364,0.6,0.72,0.3,0.72,18.0054237355903,1.7733333333333334,0.22666666666666668,1.0,0.0,1.0,0.0,9,0,9,0,9,5,9,9,0.691936731338501,0.09528507271768329,,,,,,,0.6941261419957679
470,train-load-0.8-scenario-652,0.8,0.7,0.35,0.7,45.43740453123641,2.0,0.0,1.0,0.0,1.0,0.0,28,0,28,0,28,4,28,28,1.8129465579986572,0.09480864735409487,,,,,,,0.6941261419957679
471,train-load-1.2-scenario-703,1.2,1.3125,0.6875,1.3125,10.247549409528201,0.5764610318958838,0.5346500792152273,0.7777777777777778,0.2222222222222222,0.6923076923076923,0.3076923076923077,7,2,9,4,13,8,9,7,0.6678189039230347,0.0943346041173244,,,,,,,0.6941261419957679
472,train-load-0.6-scenario-86,0.6,0.7,0.041666666666666664,0.7,19.030349436215918,1.637313274804185,0.36268672519581496,1.0,0.0,1.0,0.0,10,0,10,0,10,6,10,10,0.5700740814208984,0.09386293109673778,,,,,,,0.6941261419957679
473,train-hard-4gpu-8pod-1vgpu,0.5,0.5,0.3333333333333333,0.5,16.56600598283044,1.7053721745056052,0.2946278254943948,1.0,0.0,1.0,0.0,8,0,8,0,8,4,8,8,1.9530898332595825,0.09339361644125409,,,,,,,0.6941261419957679
474,train-load-1.5-scenario-376,1.5,1.45,0.5277777777777778,1.45,20.169466065520815,0.9225493027946985,0.18856180831641267,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,14,4,14,4,18,6,18,14,1.8088568449020386,0.09292664835904782,,,,,,,0.6941261419957679
475,train-load-1.8-scenario-602,1.8,2.24,2.24,1.48,1.6069203067030196,-0.9473684210526315,0.0,0.2631578947368421,0.7368421052631579,0.2631578947368421,0.7368421052631579,5,14,5,14,19,5,19,5,1.8759454488754272,0.09246201511725258,,,,,,,0.6941261419957679
476,train-load-1.8-scenario-451,1.8,1.7333333333333334,0.8666666666666667,1.7333333333333334,12.213301930281862,-0.15384615384615397,1.6653345369377348e-16,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.5384615384615384,12,14,12,14,26,6,26,12,1.8040663003921509,0.09199970504166631,,,,,,,0.6941261419957679
477,train-hard-4gpu-12pod-small,0.375,0.375,0.25,0.375,23.124066082903525,2.0,0.0,1.0,0.0,1.0,0.0,12,0,12,0,12,4,12,12,1.907900094985962,0.09153970651645797,,,,,,,0.6941261419957679
478,train-load-1.5-scenario-581,1.5,1.875,1.55,1.875,18.8722884712531,0.48601268813098086,0.24126003914174635,0.6818181818181818,0.3181818181818182,0.5625,0.4375,15,7,18,14,32,8,22,15,0.9258947372436523,0.09108200798387568,,,,,,,0.6941261419957679
479,train-load-1.2-scenario-147,1.2,1.5,0.6,1.5,21.217512886940362,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,16,8,16,8,24,4,24,16,2.196174144744873,0.0906265979439563,,,,,,,0.6941261419957679
480,train-load-0.8-scenario-291,0.8,0.6928571428571428,0.6928571428571428,0.38571428571428573,31.827485218487293,1.8123944286736577,0.1876055713263423,1.0,0.0,1.0,0.0,19,0,19,0,19,7,19,19,1.9847537279129028,0.09017346495423652,,,,,,,0.6941261419957679
481,train-load-1.5-scenario-381,1.5,0.7,0.14583333333333334,0.7,44.82891595415431,1.8791666666666667,0.12083333333333335,1.0,0.0,1.0,0.0,28,0,28,0,28,8,28,28,1.796576738357544,0.08972259762946533,,,,,,,0.6941261419957679
482,train-load-1.8-scenario-267,1.8,2.08,0.38333333333333336,2.08,21.335507152186477,0.4249741443881697,0.531547594742265,0.7391304347826086,0.2608695652173913,0.7391304347826086,0.2608695652173913,17,6,17,6,23,5,23,17,2.0202410221099854,0.089273984641318,,,,,,,0.6941261419957679
483,train-load-0.8-scenario-347,0.8,0.9,0.45,0.9,9.20613029386524,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,3,6,3,9,6,9,6,1.194244384765625,0.0888276147181114,,,,,,,0.6941261419957679
484,train-load-1.2-scenario-368,1.2,1.45,0.2708333333333333,1.45,12.060716842056937,0.2274308368238387,0.2725691631761613,0.625,0.375,0.625,0.375,10,6,10,6,16,6,16,10,2.4323456287384033,0.08838347664452084,,,,,,,0.6941261419957679
485,train-load-1.0-scenario-627,1.0,1.2,1.2,0.8,5.444040820577346,0.0,0.0,0.5,0.5,0.5,0.5,5,5,5,5,10,5,10,5,1.3818439245224,0.08794155926129824,,,,,,,0.6941261419957679
486,train-load-1.2-scenario-557,1.2,1.35,0.8611111111111112,1.35,17.301089611888152,0.8080482282046687,0.39195177179533125,0.8,0.2,0.7142857142857143,0.2857142857142857,12,3,15,6,21,6,15,12,0.7933273315429688,0.08750185146499175,,,,,,,0.6941261419957679
487,train-load-0.6-scenario-505,0.6,1.25,1.25,1.125,8.43619577353337,0.350480947161671,0.649519052838329,0.75,0.25,0.6,0.4,6,2,6,4,10,4,8,6,0.8209532499313354,0.08706434220766679,,,,,,,0.6941261419957679
488,train-load-0.6-scenario-84,0.6,1.14,0.6,1.14,12.317962104528574,1.1095994551573565,0.3904005448426434,0.875,0.125,0.8,0.2,7,1,8,2,10,5,8,7,1.1364175081253052,0.08662902049662846,,,,,,,0.6941261419957679
489,train-load-0.6-scenario-96,0.6,0.6,0.6,0.56,17.897253066750547,1.72,0.28,1.0,0.0,1.0,0.0,9,0,9,0,9,5,9,9,1.2975735664367676,0.08619587539414532,,,,,,,0.6941261419957679
490,train-load-1.0-scenario-517,1.0,1.1875,1.0875,1.1875,13.646956440623372,0.935048094716167,0.0649519052838329,0.75,0.25,0.75,0.25,9,3,9,3,12,4,12,9,1.1019139289855957,0.08576489601717459,,,,,,,0.6941261419957679
491,train-load-0.6-scenario-183,0.6,0.9583333333333334,0.5277777777777778,0.9583333333333334,12.25683383893244,1.0652090043750408,0.4347909956249591,0.875,0.125,0.875,0.125,7,1,7,1,8,6,8,7,1.3514297008514404,0.08533607153708872,,,,,,,0.6941261419957679
492,train-load-0.8-scenario-687,0.8,0.8809523809523809,0.8809523809523809,0.37857142857142856,26.68208342491203,1.7651651808392772,0.23483481916072285,1.0,0.0,1.0,0.0,16,0,16,0,16,7,16,16,1.4573554992675781,0.08490939117940327,,,,,,,0.6941261419957679
493,train-load-1.2-scenario-123,1.2,1.0476190476190477,1.0476190476190477,0.7857142857142857,33.381848765784895,1.8181818181818183,0.0,0.9545454545454546,0.045454545454545456,0.9545454545454546,0.045454545454545456,21,1,21,1,22,7,22,21,0.9171122908592224,0.08448484422350626,,,,,,,0.6941261419957679
494,train-hard-4gpu-12pod-small,0.375,0.375,0.25,0.375,22.291063522988438,1.7448448184600855,0.25515518153991434,1.0,0.0,1.0,0.0,12,0,12,0,12,4,12,12,0.958967924118042,0.08406242000238873,,,,,,,0.6941261419957679
495,train-load-1.5-scenario-122,1.5,2.4,2.0,2.4,-1.06,-1.0,0.0,0.25,0.75,0.25,0.75,2,6,4,12,16,4,8,2,1.5695631504058838,0.08364210790237678,,,,,,,0.6941261419957679
496,train-load-1.2-scenario-105,1.2,1.5,1.5,1.2,20.303918835176226,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,16,8,16,8,24,8,24,16,1.405322551727295,0.0832238973628649,,,,,,,0.6941261419957679
497,train-load-1.8-scenario-166,1.8,1.542857142857143,1.0571428571428572,1.542857142857143,21.330836563384082,0.39272481435335704,0.4406085189799763,0.7083333333333334,0.2916666666666667,0.6538461538461539,0.34615384615384615,17,7,17,9,26,7,24,17,1.2803955078125,0.08280777787605056,,,,,,,0.6941261419957679
498,hard-job-4gpu-12pod-small,0.375,0.375,0.25,0.375,23.027797158752506,2.0,0.0,1.0,0.0,1.0,0.0,12,0,12,0,12,4,12,12,1.6822513341903687,0.08239373898667031,,,,,,,0.6941261419957679
499,train-load-1.8-scenario-113,1.8,2.25,0.225,2.25,3.5661410778340894,-0.22222222222222232,0.0,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,4,5,8,10,18,8,9,4,1.2410154342651367,0.08198177029173696,,,,,,,0.6941261419957679
500,train-load-0.6-scenario-268,0.6,0.625,0.325,0.625,15.336161928401356,1.4126866487822374,0.5873133512177626,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,0.9926941990852356,0.08157186144027828,0.6543581020391968,0.16709086835474307,0.705362242598485,0.29463775740151504,0.6937506073701559,0.30624939262984413,0.6941261419957679
501,train-load-0.8-scenario-477,0.8,1.1428571428571428,0.02857142857142857,1.1428571428571428,13.768413386083338,1.5,0.0,0.875,0.125,0.875,0.125,7,1,7,1,8,7,8,7,1.0805513858795166,0.0811640021330769,,,,,,,0.6941261419957679
502,train-load-0.8-scenario-337,0.8,0.8571428571428571,0.2857142857142857,0.8571428571428571,21.708777968447844,1.698830699031583,0.3011693009684171,1.0,0.0,1.0,0.0,12,0,12,0,12,7,12,12,2.2922677993774414,0.08075818212241151,,,,,,,0.6941261419957679
503,train-load-1.0-scenario-461,1.0,1.0,0.25,1.0,14.046794919243112,1.2000000000000002,0.0,0.8,0.2,0.8,0.2,8,2,8,2,10,4,10,8,0.5496625304222107,0.08035439121179945,,,,,,,0.6941261419957679
