episode,reward,balance_score,loss,epsilon,steps,allocated_count,success_rate,train_batch_id,eval_balance_score,eval_success_rate,best_eval_score,best_eval_success,best_episode
477,19.076503864263994,0.20328933302430333,0.10191051661968231,0.09153970651645797,20,20,1.0,76,,,0.09348898169605074,0.9974999999999999,200
478,19.134601472574893,0.2141918032506102,0.02287610061466694,0.09108200798387568,20,20,1.0,77,,,0.09348898169605074,0.9974999999999999,200
479,21.062505822163352,0.114328420151426,0.032833997160196304,0.0906265979439563,20,20,1.0,78,,,0.09348898169605074,0.9974999999999999,200
480,20.309784206402703,0.04714045207910316,0.07027558982372284,0.09017346495423652,19,19,0.95,79,,,0.09348898169605074,0.9974999999999999,200
481,21.692860563364434,0.09279229275157991,0.03246401995420456,0.08972259762946533,20,20,1.0,80,,,0.09348898169605074,0.9974999999999999,200
482,21.664699669618013,0.07856742013183865,0.016605190932750702,0.089273984641318,20,20,1.0,81,,,0.09348898169605074,0.9974999999999999,200
483,21.45301512810095,0.060466684079345925,0.08788835257291794,0.0888276147181114,20,20,1.0,82,,,0.09348898169605074,0.9974999999999999,200
484,20.289861141573155,0.14797781759857925,0.052403807640075684,0.08838347664452084,20,20,1.0,83,,,0.09348898169605074,0.9974999999999999,200
485,21.450249338606138,0.0432120810725113,0.011756681837141514,0.08794155926129824,20,20,1.0,84,,,0.09348898169605074,0.9974999999999999,200
486,21.467444797309625,0.043212081072511246,0.029549963772296906,0.08750185146499175,20,20,1.0,85,,,0.09348898169605074,0.9974999999999999,200
487,20.76619258397989,0.19275052086070324,0.09258338063955307,0.08706434220766679,20,20,1.0,86,,,0.09348898169605074,0.9974999999999999,200
488,21.359606053884725,0.10999438818457404,0.09641659259796143,0.08662902049662846,20,20,1.0,87,,,0.09348898169605074,0.9974999999999999,200
489,21.7187632382059,0.043212081072511246,0.015011224895715714,0.08619587539414532,20,20,1.0,88,,,0.09348898169605074,0.9974999999999999,200
490,21.743669908922925,0.08200281147919196,0.04997778683900833,0.08576489601717459,20,20,1.0,89,,,0.09348898169605074,0.9974999999999999,200
491,19.859378859254907,0.1814000522380379,0.00685275299474597,0.08533607153708872,20,20,1.0,90,,,0.09348898169605074,0.9974999999999999,200
492,21.518144965411985,0.06046668407934598,0.08280070871114731,0.08490939117940327,20,20,1.0,91,,,0.09348898169605074,0.9974999999999999,200
493,21.84583741725162,0.023570226039551608,0.03510422259569168,0.08448484422350626,20,20,1.0,92,,,0.09348898169605074,0.9974999999999999,200
494,20.567422543618168,0.21210145385520257,0.09028849005699158,0.08406242000238873,20,20,1.0,93,,,0.09348898169605074,0.9974999999999999,200
495,20.813088150401978,0.16726651924511954,0.06262832134962082,0.08364210790237678,20,20,1.0,94,,,0.09348898169605074,0.9974999999999999,200
496,21.673143467155636,0.043212081072511246,0.04136732220649719,0.0832238973628649,20,20,1.0,95,,,0.09348898169605074,0.9974999999999999,200
497,20.848524024077598,0.1331806719127988,0.07077259570360184,0.08280777787605056,20,20,1.0,96,,,0.09348898169605074,0.9974999999999999,200
498,21.401002205128826,0.06285393610547088,0.015834711492061615,0.08239373898667031,20,20,1.0,97,,,0.09348898169605074,0.9974999999999999,200
499,21.499680697848852,0.062360956446232324,0.003850392997264862,0.08198177029173696,20,20,1.0,98,,,0.09348898169605074,0.9974999999999999,200
500,21.05263592958482,0.13318067191279886,0.050595782697200775,0.08157186144027828,20,20,1.0,99,0.12012655856572922,0.9974999999999999,0.09348898169605074,0.9974999999999999,200
501,20.78117498088622,0.14390922365875874,0.042162440717220306,0.0811640021330769,20,20,1.0,100,,,0.09348898169605074,0.9974999999999999,200
502,20.17488376707187,0.22865684030285205,0.08438429981470108,0.08075818212241151,20,20,1.0,101,,,0.09348898169605074,0.9974999999999999,200
503,21.778011928018216,0.039283710065919436,0.07190974801778793,0.08035439121179945,20,20,1.0,102,,,0.09348898169605074,0.9974999999999999,200
504,20.377360826114042,0.13695112226507344,0.036811020225286484,0.07995261925574046,20,20,1.0,103,,,0.09348898169605074,0.9974999999999999,200
505,21.432753704832308,0.13875205986263192,0.0520770363509655,0.07955285615946175,20,20,1.0,104,,,0.09348898169605074,0.9974999999999999,200
506,21.383574106196132,0.11164454451295278,0.02660178393125534,0.07915509187866444,20,20,1.0,105,,,0.09348898169605074,0.9974999999999999,200
507,19.498730725565416,0.24158136294884203,0.03121519833803177,0.07875931641927113,20,20,1.0,106,,,0.09348898169605074,0.9974999999999999,200
508,21.576314960130503,0.10999438818457398,0.049641117453575134,0.07836551983717477,20,20,1.0,107,,,0.09348898169605074,0.9974999999999999,200
509,22.05963774864562,0.05196746370519358,0.03288285434246063,0.07797369223798889,20,20,1.0,108,,,0.09348898169605074,0.9974999999999999,200
510,21.637187626533034,0.0997503941452653,0.06299512833356857,0.07758382377679894,20,20,1.0,109,,,0.09348898169605074,0.9974999999999999,200
511,21.885092539487022,0.12963624321753373,0.041904281824827194,0.07719590465791494,20,20,1.0,110,,,0.09348898169605074,0.9974999999999999,200
512,21.538398362887904,0.082002811479192,0.034535475075244904,0.07680992513462537,20,20,1.0,111,,,0.09348898169605074,0.9974999999999999,200
513,21.6446863408744,0.060466684079345925,0.04885081946849823,0.07642587550895225,20,20,1.0,112,,,0.09348898169605074,0.9974999999999999,200
514,20.698732745420592,0.12963624321753378,0.03503656014800072,0.07604374613140748,20,20,1.0,113,,,0.09348898169605074,0.9974999999999999,200
515,21.283594269943414,0.11900434943186833,0.054740261286497116,0.07566352740075044,20,20,1.0,114,,,0.09348898169605074,0.9974999999999999,200
516,21.504185652970698,0.06046668407934598,0.04766314476728439,0.07528520976374668,20,20,1.0,115,,,0.09348898169605074,0.9974999999999999,200
517,21.01893405814618,0.09279229275157994,0.0568571500480175,0.07490878371492794,20,20,1.0,116,,,0.09348898169605074,0.9974999999999999,200
518,21.324157170136235,0.14153039358522115,0.043033406138420105,0.0745342397963533,20,20,1.0,117,,,0.09348898169605074,0.9974999999999999,200
519,20.889509267111528,0.060466684079345925,0.02225404977798462,0.07416156859737154,20,20,1.0,118,,,0.09348898169605074,0.9974999999999999,200
520,20.344561424001114,0.23281287559114439,0.04103412106633186,0.07379076075438468,20,20,1.0,119,,,0.09348898169605074,0.9974999999999999,200
521,21.90463745786032,0.019641855032959746,0.049280665814876556,0.07342180695061275,20,20,1.0,120,,,0.09348898169605074,0.9974999999999999,200
522,21.050144147747204,0.13749298523071762,0.013599861413240433,0.07305469791585968,20,20,1.0,121,,,0.09348898169605074,0.9974999999999999,200
523,20.975402270867846,0.1046255135928394,0.008230543695390224,0.07268942442628039,20,20,1.0,122,,,0.09348898169605074,0.9974999999999999,200
524,18.189267895327625,0.29677987968942243,0.09184717386960983,0.07232597730414898,20,20,1.0,123,,,0.09348898169605074,0.9974999999999999,200
525,19.712935368087805,0.2173735654458506,0.04960399866104126,0.07196434741762824,20,20,1.0,124,,,0.09348898169605074,0.9974999999999999,200
526,21.729534135048446,0.04082482904638629,0.02418193593621254,0.0716045256805401,20,20,1.0,125,,,0.09348898169605074,0.9974999999999999,200
527,20.942643952196647,0.15713484026367724,0.028836162760853767,0.0712465030521374,20,20,1.0,126,,,0.09348898169605074,0.9974999999999999,200
528,19.3365868532556,0.22721235067014417,0.04023054614663124,0.0708902705368767,20,20,1.0,127,,,0.09348898169605074,0.9974999999999999,200
529,20.020938545383135,0.17499394603776675,0.01119314506649971,0.07053581918419231,20,20,1.0,128,,,0.09348898169605074,0.9974999999999999,200
530,19.20304611829602,0.24437966431594918,0.029735730960965157,0.07018314008827135,20,20,1.0,129,,,0.09348898169605074,0.9974999999999999,200
531,20.378712054694073,0.0903525331516144,0.026810232549905777,0.06983222438783,20,20,1.0,130,,,0.09348898169605074,0.9974999999999999,200
532,19.693350793915013,0.2603096646587885,0.03236806392669678,0.06948306326589085,20,20,1.0,131,,,0.09348898169605074,0.9974999999999999,200
533,21.272864232802373,0.11164454451295278,0.05996779724955559,0.0691356479495614,20,20,1.0,132,,,0.09348898169605074,0.9974999999999999,200
534,21.496477332636143,0.12128652154511133,0.060768358409404755,0.06878996970981359,20,20,1.0,133,,,0.09348898169605074,0.9974999999999999,200
535,20.311073132954963,0.1331806719127988,0.09245605021715164,0.06844601986126451,20,20,1.0,134,,,0.09348898169605074,0.9974999999999999,200
536,20.500945625733145,0.14729605503938364,0.016328811645507812,0.06810378976195819,20,20,1.0,135,,,0.09348898169605074,0.9974999999999999,200
537,20.200866067032592,0.14436376792542438,0.04629385843873024,0.0677632708131484,20,20,1.0,136,,,0.09348898169605074,0.9974999999999999,200
538,20.37276994638067,0.15580337402644617,0.0440777987241745,0.06742445445908266,20,20,1.0,137,,,0.09348898169605074,0.9974999999999999,200
539,20.75687924841713,0.08642416214502249,0.0320378877222538,0.06708733218678724,20,20,1.0,138,,,0.09348898169605074,0.9974999999999999,200
540,21.184152082456837,0.060466684079345925,0.04957256466150284,0.0667518955258533,20,20,1.0,139,,,0.09348898169605074,0.9974999999999999,200
541,20.141911125390784,0.15018604951877257,0.01844722405076027,0.06641813604822402,20,20,1.0,140,,,0.09348898169605074,0.9974999999999999,200
542,20.482548507626717,0.17172217691861863,0.04894136264920235,0.0660860453679829,20,20,1.0,141,,,0.09348898169605074,0.9974999999999999,200
543,20.646224705661847,0.12963624321753373,0.03006015717983246,0.06575561514114299,20,20,1.0,142,,,0.09348898169605074,0.9974999999999999,200
544,20.484270205376582,0.0,0.06654144078493118,0.06542683706543727,19,19,0.95,143,,,0.09348898169605074,0.9974999999999999,200
545,21.615943934887166,0.06285393610547094,0.06021040678024292,0.06509970288011008,20,20,1.0,144,,,0.09348898169605074,0.9974999999999999,200
546,20.81669949240455,0.14969103983674975,0.04046757146716118,0.06477420436570952,20,20,1.0,145,,,0.09348898169605074,0.9974999999999999,200
547,20.42612448364869,0.16072096559654167,0.15111874043941498,0.06445033334388098,20,20,1.0,146,,,0.09348898169605074,0.9974999999999999,200
548,19.306330512223603,0.023570226039551553,0.014924568124115467,0.06412808167716157,18,18,0.9,147,,,0.09348898169605074,0.9974999999999999,200
549,21.36349522516052,0.023570226039551553,0.03943230211734772,0.06380744126877576,20,20,1.0,148,,,0.09348898169605074,0.9974999999999999,200
550,22.23581030701666,0.07553768974474526,0.04378156363964081,0.06348840406243188,20,20,1.0,149,,,0.09348898169605074,0.9974999999999999,200
551,22.137509345491658,0.09279229275157987,0.039813071489334106,0.06317096204211972,20,20,1.0,150,,,0.09348898169605074,0.9974999999999999,200
552,21.879681907117032,0.07553768974474528,0.019062072038650513,0.06285510723190912,20,20,1.0,151,,,0.09348898169605074,0.9974999999999999,200
553,20.568325880912152,0.2173735654458506,0.022046785801649094,0.06254083169574957,20,20,1.0,152,,,0.09348898169605074,0.9974999999999999,200
554,21.70983692818116,0.10606601717798217,0.027692526578903198,0.062228127537270826,20,20,1.0,153,,,0.09348898169605074,0.9974999999999999,200
555,20.357627351999383,0.19275052086070327,0.08695592731237411,0.06191698689958447,20,20,1.0,154,,,0.09348898169605074,0.9974999999999999,200
556,22.20935176050676,0.07484551991837493,0.03309088200330734,0.061607401965086545,20,20,1.0,155,,,0.09348898169605074,0.9974999999999999,200
557,21.483442397368044,0.19533955148923737,0.040735743939876556,0.06129936495526111,20,20,1.0,156,,,0.09348898169605074,0.9974999999999999,200
558,21.467617217698184,0.09279229275157992,0.024806350469589233,0.0609928681304848,20,20,1.0,157,,,0.09348898169605074,0.9974999999999999,200
559,21.112280910658757,0.12267814182384834,0.012625081464648247,0.060687903789832374,20,20,1.0,158,,,0.09348898169605074,0.9974999999999999,200
560,20.15832594008413,0.19362920612581125,0.010950075462460518,0.06038446427088321,20,20,1.0,159,,,0.09348898169605074,0.9974999999999999,200
561,21.77660153056348,0.057590916911540155,0.06855270266532898,0.06008254194952879,20,20,1.0,160,,,0.09348898169605074,0.9974999999999999,200
562,21.39901204805314,0.10886621079036345,0.053864315152168274,0.05978212923978115,20,20,1.0,161,,,0.09348898169605074,0.9974999999999999,200
563,21.49316508942264,0.14797781759857925,0.012511713430285454,0.05948321859358224,20,20,1.0,162,,,0.09348898169605074,0.9974999999999999,200
564,19.905360614819777,0.21991320281372367,0.05604715645313263,0.05918580250061433,20,20,1.0,163,,,0.09348898169605074,0.9974999999999999,200
565,20.765644109686317,0.15580337402644617,0.03094540536403656,0.058889873488111255,20,20,1.0,164,,,0.09348898169605074,0.9974999999999999,200
566,20.738247826069227,0.14797781759857928,0.0068334913812577724,0.058595424120670696,20,20,1.0,165,,,0.09348898169605074,0.9974999999999999,200
567,20.77618516487044,0.14797781759857925,0.03511853143572807,0.05830244700006734,20,20,1.0,166,,,0.09348898169605074,0.9974999999999999,200
568,22.05213402148769,0.08249579113843063,0.01664634793996811,0.058010934765067,20,20,1.0,167,,,0.09348898169605074,0.9974999999999999,200
569,21.52105672283534,0.09161160778352881,0.028186699375510216,0.05772088009124167,20,20,1.0,168,,,0.09348898169605074,0.9974999999999999,200
570,22.443082214234316,0.04321208107251124,0.01711020991206169,0.05743227569078546,20,20,1.0,169,,,0.09348898169605074,0.9974999999999999,200
571,20.85213002090466,0.18320092827205714,0.016316132619976997,0.05714511431233153,20,20,1.0,170,,,0.09348898169605074,0.9974999999999999,200
572,21.290844881090347,0.05759091691154017,0.0399630144238472,0.05685938874076987,20,20,1.0,171,,,0.09348898169605074,0.9974999999999999,200
573,19.664854422140316,0.19821583156859363,0.031698450446128845,0.056575091797066025,20,20,1.0,172,,,0.09348898169605074,0.9974999999999999,200
574,21.46220636294491,0.1179601675456696,0.021632667630910873,0.056292216338080694,20,20,1.0,173,,,0.09348898169605074,0.9974999999999999,200
575,20.07818681802869,0.17060051971222662,0.02216750755906105,0.05601075525639029,20,20,1.0,174,,,0.09348898169605074,0.9974999999999999,200
576,21.251112183165727,0.11939224917822494,0.02442658692598343,0.05573070148010834,20,20,1.0,175,,,0.09348898169605074,0.9974999999999999,200
577,21.477701530801088,0.043212081072511246,0.039177145808935165,0.0554520479727078,20,20,1.0,176,,,0.09348898169605074,0.9974999999999999,200
578,20.258992474163303,0.14920252469506892,0.0501670315861702,0.05517478773284426,20,20,1.0,177,,,0.09348898169605074,0.9974999999999999,200
579,20.251653369247496,0.12472191289246473,0.006326478905975819,0.05489891379418004,20,20,1.0,178,,,0.09348898169605074,0.9974999999999999,200
580,21.258490925195247,0.09638164731822096,0.04514473304152489,0.05462441922520914,20,20,1.0,179,,,0.09348898169605074,0.9974999999999999,200
581,20.056583082336864,0.023570226039551608,0.03827216476202011,0.0543512971290831,19,19,0.95,180,,,0.09348898169605074,0.9974999999999999,200
582,21.86029744451814,0.1331806719127988,0.02483343705534935,0.05407954064343768,20,20,1.0,181,,,0.09348898169605074,0.9974999999999999,200
583,22.47456973426135,0.06285393610547094,0.023517334833741188,0.05380914294022049,20,20,1.0,182,,,0.09348898169605074,0.9974999999999999,200
584,22.007931356207557,0.07081971546656644,0.03158266842365265,0.05354009722551939,20,20,1.0,183,,,0.09348898169605074,0.9974999999999999,200
585,22.14145592002948,0.07553768974474519,0.06252839416265488,0.05327239673939179,20,20,1.0,184,,,0.09348898169605074,0.9974999999999999,200
586,21.930851322672027,0.08010853911230562,0.07143062353134155,0.053006034755694834,20,20,1.0,185,,,0.09348898169605074,0.9974999999999999,200
587,21.881335352865822,0.13318067191279875,0.08033628761768341,0.052741004581916356,20,20,1.0,186,,,0.09348898169605074,0.9974999999999999,200
588,22.475385565163833,0.05759091691154021,0.032573387026786804,0.052477299559006776,20,20,1.0,187,,,0.09348898169605074,0.9974999999999999,200
589,21.301559003035738,0.188918585970267,0.05981963127851486,0.052214913061211746,20,20,1.0,188,,,0.09348898169605074,0.9974999999999999,200
590,22.52225198172163,0.04714045207910316,0.056624338030815125,0.05195383849590569,20,20,1.0,189,,,0.09348898169605074,0.9974999999999999,200
591,21.803864103109287,0.15246937355933904,0.06821902096271515,0.05169406930342616,20,20,1.0,190,,,0.09348898169605074,0.9974999999999999,200
592,22.32194558650447,0.07553768974474517,0.006922965403646231,0.05143559895690903,20,20,1.0,191,,,0.09348898169605074,0.9974999999999999,200
593,22.206346487818433,0.10606601717798211,0.08496315777301788,0.051178420962124486,20,20,1.0,192,,,0.09348898169605074,0.9974999999999999,200
594,22.22170344798374,0.09161160778352875,0.04217822849750519,0.05092252885731386,20,20,1.0,193,,,0.09348898169605074,0.9974999999999999,200
595,22.34126860738616,0.04321208107251119,0.01853448897600174,0.05066791621302729,20,20,1.0,194,,,0.09348898169605074,0.9974999999999999,200
596,21.63845915307068,0.17989776531055324,0.0322364941239357,0.05041457663196215,20,20,1.0,195,,,0.09348898169605074,0.9974999999999999,200
597,21.925261576719976,0.114328420151426,0.04623739793896675,0.050162503748802344,20,20,1.0,196,,,0.09348898169605074,0.9974999999999999,200
598,21.63340121271527,0.08010853911230567,0.04475511610507965,0.05,20,20,1.0,197,,,0.09348898169605074,0.9974999999999999,200
599,21.763066578980602,0.12128652154511128,0.0741218775510788,0.05,20,20,1.0,198,,,0.09348898169605074,0.9974999999999999,200
600,22.113577591316897,0.08010853911230556,0.1837729513645172,0.05,20,20,1.0,199,0.08624046126091103,0.9974999999999999,0.08624046126091103,0.9974999999999999,600
601,22.31996686002322,0.05196746370519363,0.0732244923710823,0.05,20,20,1.0,0,,,0.08624046126091103,0.9974999999999999,600
602,21.9981839048744,0.10164466651215164,0.019044876098632812,0.05,20,20,1.0,1,,,0.08624046126091103,0.9974999999999999,600
603,22.285566501057474,0.08249579113843057,0.02910064347088337,0.05,20,20,1.0,2,,,0.08624046126091103,0.9974999999999999,600
604,22.172429608901467,0.043212081072511135,0.06980647146701813,0.05,20,20,1.0,3,,,0.08624046126091103,0.9974999999999999,600
605,22.021050024017292,0.06285393610547088,0.03168489784002304,0.05,20,20,1.0,4,,,0.08624046126091103,0.9974999999999999,600
606,21.291182352975632,0.2036421246305926,0.05202391371130943,0.05,20,20,1.0,5,,,0.08624046126091103,0.9974999999999999,600
607,22.480953184786117,0.0340206908719886,0.046798691153526306,0.05,20,20,1.0,6,,,0.08624046126091103,0.9974999999999999,600
608,21.44398779356677,0.16021707822461118,0.014477813616394997,0.05,20,20,1.0,7,,,0.08624046126091103,0.9974999999999999,600
609,22.51919925011816,0.04321208107251119,0.07529640942811966,0.05,20,20,1.0,8,,,0.08624046126091103,0.9974999999999999,600
610,22.459589606797167,0.057590916911540155,0.030727893114089966,0.05,20,20,1.0,9,,,0.08624046126091103,0.9974999999999999,600
611,22.13416315276641,0.03402069087198867,0.011169742792844772,0.05,20,20,1.0,10,,,0.08624046126091103,0.9974999999999999,600
612,21.52295697703451,0.05759091691154021,0.04474147409200668,0.05,20,20,1.0,11,,,0.08624046126091103,0.9974999999999999,600
613,21.802704643069678,0.08010853911230567,0.0448472797870636,0.05,20,20,1.0,12,,,0.08624046126091103,0.9974999999999999,600
614,22.22889873033082,0.06678230711206284,0.009923651814460754,0.05,20,20,1.0,13,,,0.08624046126091103,0.9974999999999999,600
615,22.343832080374284,0.08249579113843056,0.09881600737571716,0.05,20,20,1.0,14,,,0.08624046126091103,0.9974999999999999,600
616,22.11407380020991,0.09161160778352875,0.0263348538428545,0.05,20,20,1.0,15,,,0.08624046126091103,0.9974999999999999,600
617,21.71664804066898,0.13318067191279884,0.008072229102253914,0.05,20,20,1.0,16,,,0.08624046126091103,0.9974999999999999,600
618,22.36219944134129,0.09279229275157994,0.04779564589262009,0.05,20,20,1.0,17,,,0.08624046126091103,0.9974999999999999,600
619,22.074988424868458,0.09279229275157992,0.01901712641119957,0.05,20,20,1.0,18,,,0.08624046126091103,0.9974999999999999,600
620,21.74678425331028,0.1331806719127988,0.06675481796264648,0.05,20,20,1.0,19,,,0.08624046126091103,0.9974999999999999,600
621,21.409160936048075,0.20229765288292273,0.045626088976860046,0.05,20,20,1.0,20,,,0.08624046126091103,0.9974999999999999,600
622,22.13992979343815,0.07484551991837489,0.02688794955611229,0.05,20,20,1.0,21,,,0.08624046126091103,0.9974999999999999,600
623,20.999041901138572,0.14797781759857923,0.0564495250582695,0.05,20,20,1.0,22,,,0.08624046126091103,0.9974999999999999,600
624,21.78498970557419,0.0997503941452653,0.17641767859458923,0.05,20,20,1.0,23,,,0.08624046126091103,0.9974999999999999,600
625,21.83232515300328,0.07484551991837493,0.03691522032022476,0.05,20,20,1.0,24,,,0.08624046126091103,0.9974999999999999,600
626,21.847593540681302,0.114328420151426,0.011726289987564087,0.05,20,20,1.0,25,,,0.08624046126091103,0.9974999999999999,600
627,22.493201027634,0.057590916911540155,0.054325979202985764,0.05,20,20,1.0,26,,,0.08624046126091103,0.9974999999999999,600
628,22.17146264608068,0.06285393610547094,0.024945039302110672,0.05,20,20,1.0,27,,,0.08624046126091103,0.9974999999999999,600
629,22.269328393004297,0.04321208107251124,0.06130492687225342,0.05,20,20,1.0,28,,,0.08624046126091103,0.9974999999999999,600
630,21.96606900841303,0.08010853911230556,0.039446767419576645,0.05,20,20,1.0,29,,,0.08624046126091103,0.9974999999999999,600
631,22.156286388442798,0.0340206908719886,0.03900471329689026,0.05,20,20,1.0,30,,,0.08624046126091103,0.9974999999999999,600
632,21.46901467647701,0.10999438818457409,0.07141128927469254,0.05,20,20,1.0,31,,,0.08624046126091103,0.9974999999999999,600
633,21.435869610798168,0.15650167255148947,0.05348067730665207,0.05,20,20,1.0,32,,,0.08624046126091103,0.9974999999999999,600
634,22.360736316911147,0.07553768974474523,0.021171867847442627,0.05,20,20,1.0,33,,,0.08624046126091103,0.9974999999999999,600
635,22.604615038105766,0.043212081072511135,0.050946369767189026,0.05,20,20,1.0,34,,,0.08624046126091103,0.9974999999999999,600
636,21.975174361563983,0.09910791578429679,0.020319420844316483,0.05,20,20,1.0,35,,,0.08624046126091103,0.9974999999999999,600
637,22.067136604962577,0.07553768974474523,0.006793730426579714,0.05,20,20,1.0,36,,,0.08624046126091103,0.9974999999999999,600
638,21.992909155375088,0.07553768974474519,0.02579578384757042,0.05,20,20,1.0,37,,,0.08624046126091103,0.9974999999999999,600
639,21.74731253801647,0.09438994150611804,0.010511753149330616,0.05,20,20,1.0,38,,,0.08624046126091103,0.9974999999999999,600
640,21.81543603209495,0.12128652154511133,0.019523000344634056,0.05,20,20,1.0,39,,,0.08624046126091103,0.9974999999999999,600
641,21.841763914859154,0.12570787221094176,0.03324145823717117,0.05,20,20,1.0,40,,,0.08624046126091103,0.9974999999999999,600
642,22.457540277168068,0.023570226039551608,0.036514800041913986,0.05,20,20,1.0,41,,,0.08624046126091103,0.9974999999999999,600
643,22.247001936950873,0.07553768974474523,0.017646225169301033,0.05,20,20,1.0,42,,,0.08624046126091103,0.9974999999999999,600
644,21.83968642815662,0.12830159503019492,0.021550582721829414,0.05,20,20,1.0,43,,,0.08624046126091103,0.9974999999999999,600
645,22.196072940137995,0.07553768974474524,0.059784673154354095,0.05,20,20,1.0,44,,,0.08624046126091103,0.9974999999999999,600
646,19.314001793893016,0.16301394281700338,0.08839447051286697,0.05,18,18,0.9,45,,,0.08624046126091103,0.9974999999999999,600
647,22.20155421925837,0.06285393610547094,0.03219427913427353,0.05,20,20,1.0,46,,,0.08624046126091103,0.9974999999999999,600
648,21.86390698079807,0.09438994150611804,0.09099555015563965,0.05,20,20,1.0,47,,,0.08624046126091103,0.9974999999999999,600
649,21.847160567795264,0.11164454451295283,0.0698854997754097,0.05,20,20,1.0,48,,,0.08624046126091103,0.9974999999999999,600
650,22.293874905933414,0.07553768974474522,0.030301157385110855,0.05,20,20,1.0,49,,,0.08624046126091103,0.9974999999999999,600
651,22.100680005655214,0.04321208107251119,0.04880819469690323,0.05,20,20,1.0,50,,,0.08624046126091103,0.9974999999999999,600
652,22.145617707067604,0.06678230711206279,0.054222192615270615,0.05,20,20,1.0,51,,,0.08624046126091103,0.9974999999999999,600
653,21.83691799551414,0.043212081072511246,0.08922718465328217,0.05,20,20,1.0,52,,,0.08624046126091103,0.9974999999999999,600
654,21.97915985888917,0.08249579113843052,0.04920075088739395,0.05,20,20,1.0,53,,,0.08624046126091103,0.9974999999999999,600
655,20.90115284143907,0.19276329463644187,0.10247941315174103,0.05,20,20,1.0,54,,,0.08624046126091103,0.9974999999999999,600
656,21.353528122512497,0.15246937355933907,0.05016893893480301,0.05,20,20,1.0,55,,,0.08624046126091103,0.9974999999999999,600
657,22.09668358157514,0.09438994150611804,0.05444911867380142,0.05,20,20,1.0,56,,,0.08624046126091103,0.9974999999999999,600
658,21.97583257408113,0.11392275919116596,0.029029183089733124,0.05,20,20,1.0,57,,,0.08624046126091103,0.9974999999999999,600
659,21.921762362992773,0.06285393610547094,0.056286126375198364,0.05,20,20,1.0,58,,,0.08624046126091103,0.9974999999999999,600
660,22.32675846118409,0.039283710065919436,0.09558770060539246,0.05,20,20,1.0,59,,,0.08624046126091103,0.9974999999999999,600
661,22.090234585106188,0.05759091691154016,0.018360769376158714,0.05,20,20,1.0,60,,,0.08624046126091103,0.9974999999999999,600
662,22.006088560710594,0.043212081072511246,0.016656583175063133,0.05,20,20,1.0,61,,,0.08624046126091103,0.9974999999999999,600
663,21.428134479241425,0.16629588385661964,0.04714765399694443,0.05,20,20,1.0,62,,,0.08624046126091103,0.9974999999999999,600
664,22.04660013424973,0.09161160778352881,0.0605727955698967,0.05,20,20,1.0,63,,,0.08624046126091103,0.9974999999999999,600
665,20.874262792409386,0.082002811479192,0.011919934302568436,0.05,19,19,0.95,64,,,0.08624046126091103,0.9974999999999999,600
666,20.8471607783223,0.16355107869171837,0.006189918611198664,0.05,20,20,1.0,65,,,0.08624046126091103,0.9974999999999999,600
667,21.958234602536724,0.12963624321753378,0.029121482744812965,0.05,20,20,1.0,66,,,0.08624046126091103,0.9974999999999999,600
668,21.512146995151454,0.15237124392411927,0.016631007194519043,0.05,20,20,1.0,67,,,0.08624046126091103,0.9974999999999999,600
669,21.726102895045393,0.17420216329122135,0.07536156475543976,0.05,20,20,1.0,68,,,0.08624046126091103,0.9974999999999999,600
670,21.786928679794595,0.1439092236587587,0.04560014232993126,0.05,20,20,1.0,69,,,0.08624046126091103,0.9974999999999999,600
671,22.391488192798036,0.05759091691154021,0.013476374559104443,0.05,20,20,1.0,70,,,0.08624046126091103,0.9974999999999999,600
672,21.553839962419346,0.17078161512679343,0.00809413194656372,0.05,20,20,1.0,71,,,0.08624046126091103,0.9974999999999999,600
673,21.229328084555373,0.17883206044003078,0.04154051095247269,0.05,20,20,1.0,72,,,0.08624046126091103,0.9974999999999999,600
674,22.275648038237243,0.08010853911230562,0.027967659756541252,0.05,20,20,1.0,73,,,0.08624046126091103,0.9974999999999999,600
675,21.840859649641,0.15580337402644623,0.031522177159786224,0.05,20,20,1.0,74,,,0.08624046126091103,0.9974999999999999,600
676,21.18073524638163,0.20283478875763764,0.015318335965275764,0.05,20,20,1.0,75,,,0.08624046126091103,0.9974999999999999,600
677,22.10822962848748,0.07553768974474524,0.01674909144639969,0.05,20,20,1.0,76,,,0.08624046126091103,0.9974999999999999,600
678,21.969139249921778,0.06285393610547094,0.020538916811347008,0.05,20,20,1.0,77,,,0.08624046126091103,0.9974999999999999,600
679,21.921492360926067,0.1331806719127988,0.06799530237913132,0.05,20,20,1.0,78,,,0.08624046126091103,0.9974999999999999,600
680,20.909498387384442,0.04714045207910316,0.041619762778282166,0.05,19,19,0.95,79,,,0.08624046126091103,0.9974999999999999,600
681,22.686347409139103,0.019641855032959694,0.08464713394641876,0.05,20,20,1.0,80,,,0.08624046126091103,0.9974999999999999,600
682,21.99550536156943,0.119392249178225,0.014636188745498657,0.05,20,20,1.0,81,,,0.08624046126091103,0.9974999999999999,600
683,22.296121889369395,0.08010853911230562,0.011167904362082481,0.05,20,20,1.0,82,,,0.08624046126091103,0.9974999999999999,600
