episode,scenario_id,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,vgpu_success_rate,vgpu_failure_rate,allocated_count,failure_count,allocated_vgpu_count,failure_vgpu_count,total_vgpu_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,eval_vgpu_success_rate,eval_vgpu_failure_rate,eval_checkpoint_score,eval_conflict_objective,eval_conflict_intra_gpu_balance_score,eval_lowmid_objective,best_eval_objective,best_checkpoint_score
1,train-load-0.9-scenario-193,0.9,0.818213,0.5251541666666667,0.818213,11.851332139117554,0.9268620706213101,0.6286934849342454,0.8888888888888888,0.1111111111111111,0.9090909090909091,0.09090909090909091,8,1,10,1,11,6,9,8,0.0,0.995,,,,,,,,,,,-1e+18,-1e+18
2,train-load-0.8-scenario-142-retry-2,0.8,0.9,0.25,0.9,7.980180297858394,0.031495769887441516,0.6351708967792251,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,8,4,8,4,12,8,12,8,0.0,0.990025,,,,,,,,,,,-1e+18,-1e+18
3,train-load-0.8-scenario-166,0.8,0.9166666666666666,0.9166666666666666,0.55,7.335880468492819,0.00892227442420146,0.536532271030344,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.36363636363636365,7,4,7,4,11,8,11,7,0.0,0.985074875,,,,,,,,,,,-1e+18,-1e+18
4,train-load-0.7-scenario-149,0.7,0.6181598214285715,0.6181598214285715,0.612615,11.613618558209717,0.5643070527444561,0.7084202199828167,0.8181818181818182,0.18181818181818182,0.8333333333333334,0.16666666666666666,9,2,10,2,12,7,11,9,0.0,0.9801495006250001,,,,,,,,,,,-1e+18,-1e+18
5,train-load-1.0-scenario-263-retry-4,1.0,1.0833333333333333,0.3333333333333333,1.0833333333333333,9.410932038106566,0.31193221881515854,0.5971586902757506,0.7272727272727273,0.2727272727272727,0.7272727272727273,0.2727272727272727,8,3,8,3,11,6,11,8,0.0,0.9752487531218751,,,,,,,,,,,-1e+18,-1e+18
6,train-load-0.7-scenario-23,0.7,0.73636625,0.512740625,0.73636625,3.8576557231603426,0.16190526385539683,0.23809473614460303,0.6,0.4,0.6666666666666666,0.3333333333333333,3,2,4,2,6,4,5,3,0.0,0.9703725093562657,,,,,,,,,,,-1e+18,-1e+18
7,train-load-1.0-scenario-370-retry-6,1.0,1.075,0.8229166666666666,1.075,7.640629304521772,-0.5268179054530147,0.6320810633477515,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.47368421052631576,10,9,10,9,19,8,19,10,0.0,0.9655206468094844,,,,,,,,,,,-1e+18,-1e+18
8,train-load-0.5-scenario-735,0.5,0.45300989583333334,0.45300989583333334,0.350918,13.876547359141957,1.1647625823787808,0.8352374176212192,1.0,0.0,1.0,0.0,9,0,10,0,10,8,9,9,0.0,0.960693043575437,,,,,,,,,,,-1e+18,-1e+18
9,train-load-0.5-scenario-362,0.5,0.6,0.6,0.2,14.137678298436224,1.3970741927654695,0.6029258072345305,1.0,0.0,1.0,0.0,8,0,8,0,8,8,8,8,0.0,0.9558895783575597,,,,,,,,,,,-1e+18,-1e+18
10,train-load-0.9-scenario-36,0.9,0.87,0.36,0.87,9.204318438518929,0.49655657975104517,0.614554531360066,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.2222222222222222,7,2,7,2,9,5,9,7,0.0,0.9511101304657719,,,,,,,,,,,-1e+18,-1e+18
