episode,scenario_id,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,vgpu_success_rate,vgpu_failure_rate,allocated_count,failure_count,allocated_vgpu_count,failure_vgpu_count,total_vgpu_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,eval_vgpu_success_rate,eval_vgpu_failure_rate,eval_checkpoint_score,eval_conflict_objective,eval_conflict_intra_gpu_balance_score,eval_lowmid_objective,best_eval_objective,best_checkpoint_score
39,train-load-0.7-scenario-686-retry-1,0.7,0.8,0.4,0.8,8.184258628948477,0.46366358857489853,0.5363364114251015,0.75,0.25,0.75,0.25,6,2,6,2,8,4,8,6,0.892760157585144,0.8224322824348486,,,,,,,,,,,-1e+18,-1e+18
40,train-load-0.7-scenario-195-retry-4,0.7,0.6,0.125,0.6,21.92918588067034,1.1431470603708311,0.8568529396291689,1.0,0.0,1.0,0.0,15,0,15,0,15,5,15,15,0.593211829662323,0.8183201210226743,,,,,,,,,,,-1e+18,-1e+18
41,train-load-0.9-scenario-46-retry-7,0.9,1.0,0.08333333333333333,1.0,4.315564214322491,-0.3724982701511004,0.7724982701511003,0.6,0.4,0.6,0.4,6,4,6,4,10,6,10,6,1.3881397247314453,0.8142285204175609,,,,,,,,,,,-1e+18,-1e+18
42,train-load-0.8-scenario-95,0.8,0.9,0.5333333333333333,0.9,1.4048218606251774,-0.6862722314213253,0.6862722314213253,0.5,0.5,0.5555555555555556,0.4444444444444444,4,4,5,4,9,6,8,4,1.5723659992218018,0.810157377815473,,,,,,,,,,,-1e+18,-1e+18
43,train-load-0.6-scenario-441,0.6,0.5296565714285714,0.44106874999999995,0.5296565714285714,10.011890054947974,0.6989818764166953,0.8010181235833047,0.875,0.125,0.8888888888888888,0.1111111111111111,7,1,8,1,9,7,8,7,1.4604125022888184,0.8061065909263957,,,,,,,,,,,-1e+18,-1e+18
44,train-load-1.0-scenario-568,1.0,0.9769955,0.608726736111111,0.9769955,12.905840465741193,0.7610735363477058,0.511653736379567,0.8181818181818182,0.18181818181818182,0.7692307692307693,0.23076923076923078,9,2,10,3,13,6,11,9,1.2754626274108887,0.8020760579717637,,,,,,,,,,,-1e+18,-1e+18
45,train-load-1.0-scenario-303-retry-1,1.0,1.0875,0.9375,1.0875,4.906001148670121,-0.12066447909992539,0.3428867013221477,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,5,4,5,4,9,4,9,5,1.7324577569961548,0.798065677681905,,,,,,,,,,,-1e+18,-1e+18
46,train-load-0.8-scenario-252,0.8,0.9,0.72,0.9,5.304450644513931,-0.02326345463722912,0.24548567685945144,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.4444444444444444,5,4,5,4,9,5,9,5,1.06038498878479,0.7940753492934954,,,,,,,,,,,-1e+18,-1e+18
47,train-load-0.5-scenario-413,0.5,0.48069656250000004,0.48069656250000004,0.4341465,9.81045016635387,1.301364564250895,0.6986354357491049,1.0,0.0,1.0,0.0,5,0,5,0,5,4,5,5,1.3380634784698486,0.7901049725470279,,,,,,,,,,,-1e+18,-1e+18
48,train-load-0.9-scenario-713,0.9,0.976668,0.5958020833333334,0.976668,11.563129280740506,1.2048978559305055,0.22367357264092314,0.8571428571428571,0.14285714285714285,0.8888888888888888,0.1111111111111111,6,1,8,1,9,4,7,6,1.0178414583206177,0.7861544476842928,,,,,,,,,,,-1e+18,-1e+18
49,train-load-0.9-scenario-473,0.9,0.8297599999999999,0.5424583333333334,0.8297599999999999,3.583485949189225,-0.06754702766255194,0.7342136943292186,0.6666666666666666,0.3333333333333333,0.75,0.25,4,2,6,2,8,4,6,4,1.0638494491577148,0.7822236754458713,,,,,,,,,,,-1e+18,-1e+18
50,train-load-1.0-scenario-527-retry-1,1.0,0.9493678750000001,0.4429490625,0.9493678750000001,9.053520991420134,0.1897997087209582,0.719291200369951,0.7272727272727273,0.2727272727272727,0.6153846153846154,0.38461538461538464,8,3,8,5,13,8,11,8,0.5178389549255371,0.778312557068642,,,,,,,,,,,-1e+18,-1e+18
51,train-load-0.6-scenario-424,0.6,0.7142857142857143,0.7142857142857143,0.6785714285714286,5.950429952840268,-0.13398809586033322,0.5339880958603331,0.6,0.4,0.6,0.4,6,4,6,4,10,7,10,6,0.47464048862457275,0.7744209942832988,,,,,,,,,,,-1e+18,-1e+18
52,train-load-0.9-scenario-740,0.9,0.8316135,0.767801875,0.8316135,9.009516782834375,0.6241931528297431,0.3758068471702569,0.75,0.25,0.8,0.2,6,2,8,2,10,4,8,6,0.39323514699935913,0.7705488893118823,,,,,,,,,,,-1e+18,-1e+18
53,train-load-0.5-scenario-412-retry-3,0.5,0.5833333333333334,0.3194444444444444,0.5833333333333334,5.846565433204571,0.06578670554931565,0.43421329445068435,0.625,0.375,0.625,0.375,5,3,5,3,8,6,8,5,0.32221519947052,0.7666961448653229,,,,,,,,,,,-1e+18,-1e+18
54,train-load-0.6-scenario-119-retry-1,0.6,0.5333333333333333,0.5,0.5333333333333333,15.399144214037968,1.3258714194590644,0.6741285805409356,1.0,0.0,1.0,0.0,9,0,9,0,9,6,9,9,0.443013072013855,0.7628626641409962,,,,,,,,,,,-1e+18,-1e+18
55,train-load-0.5-scenario-71,0.5,0.46129116666666664,0.3019809027777778,0.46129116666666664,5.677201379452335,0.46225912731026597,0.7377408726897341,0.8,0.2,0.8333333333333334,0.16666666666666666,4,1,5,1,6,6,5,4,0.6291663646697998,0.7590483508202912,,,,,,,,,,,-1e+18,-1e+18
56,train-load-0.5-scenario-256-retry-1,0.5,0.5333333333333333,0.5333333333333333,0.4,14.065035450890598,1.3175526978602492,0.6824473021397509,1.0,0.0,1.0,0.0,8,0,8,0,8,5,8,8,0.8965362906455994,0.7552531090661897,,,,,,,,,,,-1e+18,-1e+18
57,train-load-0.7-scenario-643,0.7,0.6468907500000001,0.3099528125,0.6468907500000001,13.135983842568102,1.173316542103853,0.8266834578961471,1.0,0.0,1.0,0.0,8,0,9,0,9,8,8,8,0.4895072281360626,0.7514768435208588,,,,,,,,,,,-1e+18,-1e+18
58,train-load-0.9-scenario-664,0.9,0.9833333333333333,0.9833333333333333,0.96,9.546081391771843,0.49752149916375077,0.30247850083624905,0.7,0.3,0.7,0.3,7,3,7,3,10,5,10,7,0.6983199119567871,0.7477194593032545,,,,,,,,,,,-1e+18,-1e+18
59,train-load-1.0-scenario-116,1.0,0.884441125,0.8542639062499999,0.884441125,10.510258301126017,-0.014442197254646905,0.5144421972546469,0.625,0.375,0.631578947368421,0.3684210526315789,10,6,12,7,19,8,16,10,0.3953746557235718,0.7439808620067382,,,,,,,,,,,-1e+18,-1e+18
60,train-load-0.6-scenario-82-retry-6,0.6,0.5,0.23333333333333334,0.5,16.541541036348594,1.3314501018896636,0.6685498981103364,1.0,0.0,1.0,0.0,10,0,10,0,10,5,10,10,0.6027837991714478,0.7402609576967045,,,,,,,,,,,-1e+18,-1e+18
61,train-load-0.7-scenario-356,0.7,0.75,0.25,0.75,23.23404667011419,1.354931997773822,0.645068002226178,1.0,0.0,1.0,0.0,15,0,15,0,15,5,15,15,0.5306800603866577,0.736559652908221,,,,,,,,,,,-1e+18,-1e+18
62,train-load-0.6-scenario-423,0.6,0.5244219999999999,0.5244219999999999,0.4621902,11.967584836345196,1.3833026253145766,0.6166973746854235,1.0,0.0,1.0,0.0,6,0,8,0,8,5,6,6,0.9537649154663086,0.7328768546436799,,,,,,,,,,,-1e+18,-1e+18
63,train-load-0.9-scenario-90-retry-1,0.9,0.96875,0.2,0.96875,0.5736296625464723,-0.8967216240659523,0.67449940184373,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,4,5,4,5,9,8,9,4,1.0336863994598389,0.7292124703704616,,,,,,,,,,,-1e+18,-1e+18
64,train-load-1.0-scenario-348-retry-1,1.0,0.99848175,0.619901875,0.99848175,6.017298972586631,0.018762114685805242,0.6479045519808614,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,3,6,3,9,4,9,6,0.8776552677154541,0.7255664080186093,,,,,,,,,,,-1e+18,-1e+18
65,train-load-0.7-scenario-273-retry-1,0.7,0.7619047619047619,0.7619047619047619,0.22857142857142856,4.595776929644735,-0.11245919624292244,0.6124591962429224,0.625,0.375,0.625,0.375,5,3,5,3,8,7,8,5,0.5857865810394287,0.7219385759785162,,,,,,,,,,,-1e+18,-1e+18
66,train-load-0.7-scenario-678-retry-1,0.7,0.6,0.4,0.6,20.323433981813334,1.5566869341875766,0.4433130658124233,1.0,0.0,1.0,0.0,12,0,12,0,12,5,12,12,0.29541492462158203,0.7183288830986236,,,,,,,,,,,-1e+18,-1e+18
67,train-load-0.5-scenario-415,0.5,0.5714285714285714,0.22857142857142856,0.5714285714285714,11.805841009603935,1.048002790885072,0.4519972091149279,0.875,0.125,0.875,0.125,7,1,7,1,8,7,8,7,0.5968796610832214,0.7147372386831305,,,,,,,,,,,-1e+18,-1e+18
68,train-load-0.9-scenario-435-retry-1,0.9,1.0,0.3,1.0,-6.905308384250206,-2.301769461416735,0.3017694614167353,0.0,1.0,0.0,1.0,0,8,0,8,8,8,8,0,0.632411539554596,0.7111635524897149,,,,,,,,,,,-1e+18,-1e+18
69,train-load-0.5-scenario-669-retry-1,0.5,0.479875,0.34013229166666664,0.479875,11.285424603477713,1.5523821388692869,0.4476178611307132,1.0,0.0,1.0,0.0,5,0,5,0,5,4,5,5,0.623633861541748,0.7076077347272662,,,,,,,,,,,-1e+18,-1e+18
70,train-load-0.6-scenario-50,0.6,0.5165743333333332,0.48912534722222223,0.5165743333333332,13.431406861526902,1.2587941631741144,0.7412058368258856,1.0,0.0,1.0,0.0,8,0,8,0,8,6,8,8,0.3749135136604309,0.7040696960536299,,,,,,,,,,,-1e+18,-1e+18
71,train-load-0.7-scenario-663-retry-3,0.7,0.6,0.6,0.15,18.41914344738202,1.2073942419055739,0.7926057580944261,1.0,0.0,1.0,0.0,12,0,12,0,12,8,12,12,0.6988191604614258,0.7005493475733617,,,,,,,,,,,-1e+18,-1e+18
72,train-load-0.6-scenario-372-retry-1,0.6,0.5920854285714285,0.4972324404761905,0.5920854285714285,14.640748506443547,1.217915258337733,0.7820847416622669,1.0,0.0,1.0,0.0,9,0,10,0,10,7,9,9,0.3547021150588989,0.697046600835495,,,,,,,,,,,-1e+18,-1e+18
73,train-load-1.0-scenario-285,1.0,1.0357142857142858,0.7619047619047619,1.0357142857142858,14.862616102012364,0.309890391999859,0.4269517132632989,0.6842105263157895,0.3157894736842105,0.6842105263157895,0.3157894736842105,13,6,13,6,19,7,19,13,0.45390957593917847,0.6935613678313175,,,,,,,,,,,-1e+18,-1e+18
74,train-load-0.8-scenario-189,0.8,0.7589661999999999,0.6487041666666666,0.7589661999999999,16.553185899939344,1.6035693240427216,0.3964306759572784,1.0,0.0,1.0,0.0,9,0,10,0,10,5,9,9,0.4054408669471741,0.6900935609921609,,,,,,,,,,,-1e+18,-1e+18
75,train-load-0.6-scenario-267-retry-4,0.6,0.54375,0.5,0.54375,16.775780326873246,1.3722153226297698,0.6277846773702301,1.0,0.0,1.0,0.0,10,0,10,0,10,8,10,10,0.2419084906578064,0.6866430931872001,,,,,,,,,,,-1e+18,-1e+18
76,train-load-0.5-scenario-379,0.5,0.43300466666666665,0.3716204166666667,0.43300466666666665,9.604396675113897,0.978174665034286,1.021825334965714,1.0,0.0,1.0,0.0,6,0,7,0,7,6,6,6,0.2848138213157654,0.6832098777212641,,,,,,,,,,,-1e+18,-1e+18
77,train-load-0.6-scenario-440-retry-1,0.6,0.6666666666666666,0.6666666666666666,0.5,15.325162652216108,1.2793755210836546,0.32062447891634543,0.9,0.1,0.9,0.1,9,1,9,1,10,5,10,9,0.550879716873169,0.6797938283326578,,,,,,,,,,,-1e+18,-1e+18
78,train-load-0.5-scenario-232,0.5,0.5525275,0.35601302083333336,0.5525275,4.745849484448877,0.43952321883495415,0.5604767811650458,0.75,0.25,0.8,0.2,3,1,4,1,5,4,4,3,0.5580056309700012,0.6763948591909945,,,,,,,,,,,-1e+18,-1e+18
79,train-load-0.6-scenario-543-retry-1,0.6,0.6,0.6,0.3,19.69765847998221,1.407621309559585,0.5923786904404149,1.0,0.0,1.0,0.0,12,0,12,0,12,8,12,12,0.7404019832611084,0.6730128848950395,,,,,,,,,,,-1e+18,-1e+18
80,train-load-0.6-scenario-310,0.6,0.5406945000000001,0.43960437500000005,0.5406945000000001,8.719257841347298,1.0524599761556108,0.9475400238443891,1.0,0.0,1.0,0.0,5,0,5,0,5,4,5,5,0.31092363595962524,0.6696478204705644,,,,,,,,,,,-1e+18,-1e+18
81,train-load-1.0-scenario-644,1.0,0.92183775,0.776460625,0.92183775,8.769490362555857,0.6036810267680077,0.39631897323199217,0.75,0.25,0.7777777777777778,0.2222222222222222,6,2,7,2,9,4,8,6,0.5553949475288391,0.6662995813682115,,,,,,,,,,,-1e+18,-1e+18
82,train-load-0.7-scenario-249-retry-3,0.7,0.7619047619047619,0.7619047619047619,0.11428571428571428,6.873018160061487,0.2514814484871988,0.7485185515128012,0.75,0.25,0.75,0.25,6,2,6,2,8,7,8,6,0.8976434469223022,0.6629680834613705,,,,,,,,,,,-1e+18,-1e+18
83,train-load-0.8-scenario-197,0.8,0.7030302083333333,0.7030302083333333,0.679151,4.091933854179881,-0.09872666060448909,0.9558695177473463,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,5,2,5,2,7,4,7,5,0.67142254114151,0.6596532430440636,,,,,,,,,,,-1e+18,-1e+18
84,train-load-0.8-scenario-594,0.8,0.72501875,0.72501875,0.647019875,15.036907723408188,0.7709045701199633,0.6137108144954213,0.8461538461538461,0.15384615384615385,0.8666666666666667,0.13333333333333333,11,2,13,2,15,8,13,11,0.48640120029449463,0.6563549768288433,,,,,,,,,,,-1e+18,-1e+18
85,train-load-0.9-scenario-48-retry-9,0.9,0.85,0.525,0.85,11.677497150780653,0.8366158735069719,0.7189396820485836,0.8888888888888888,0.1111111111111111,0.8333333333333334,0.16666666666666666,8,1,10,2,12,6,9,8,0.46627935767173767,0.653073201944699,,,,,,,,,,,-1e+18,-1e+18
86,train-load-0.7-scenario-229-retry-1,0.7,0.5833333333333334,0.3888888888888889,0.5833333333333334,21.777001238863356,1.3341075049658455,0.6658924950341545,1.0,0.0,1.0,0.0,14,0,14,0,14,6,14,14,0.6498496532440186,0.6498078359349755,,,,,,,,,,,-1e+18,-1e+18
87,train-load-1.0-scenario-721-retry-8,1.0,1.02,0.18,1.02,12.39204230833889,0.5499517203213817,0.7833816130119517,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,10,2,10,2,12,5,12,10,0.3647361397743225,0.6465587967553006,,,,,,,,,,,-1e+18,-1e+18
88,train-load-0.9-scenario-596,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,19.490408283397056,1.175397827536432,0.2912688391302346,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.13333333333333333,13,2,13,2,15,7,15,13,0.5076280236244202,0.6433260027715241,,,,,,,,,,,-1e+18,-1e+18
89,train-load-0.6-scenario-209-retry-1,0.6,0.5625,0.5625,0.45,13.80623744246432,1.1859851844699856,0.36957037108556967,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.1111111111111111,8,1,8,1,9,8,9,8,0.7731263041496277,0.6401093727576664,,,,,,,,,,,-1e+18,-1e+18
90,train-load-0.8-scenario-40,0.8,0.9166666666666666,0.9166666666666666,0.5333333333333333,6.173937187950879,-0.11511658617502907,0.2969347679932109,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.45454545454545453,6,5,6,5,11,6,11,6,0.744097888469696,0.6369088258938781,,,,,,,,,,,-1e+18,-1e+18
91,train-load-0.6-scenario-212,0.6,0.6623542,0.28326549999999995,0.6623542,6.95813540753779,0.5515900456154976,0.7817432877178359,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666,5,1,5,1,6,5,6,5,0.5732818841934204,0.6337242817644086,,,,,,,,,,,-1e+18,-1e+18
